id,day,number,parity,name,cached_groups,kind,semester_id,period
285029,2,4,even,Базы данных,"518-1, 518-2, 528, 538, 588-1, 588-2, 588-3",lecture,19,after_breaking
285029,2,4,even,Базы данных,"518-1, 518-2, 528, 538, 588-1, 588-2, 588-3",lecture,19,after_breaking
285030,2,4,odd,Базы данных,"518-1, 518-2, 528, 538, 588-1, 588-2, 588-3",lecture,19,after_breaking
285030,2,4,odd,Базы данных,"518-1, 518-2, 528, 538, 588-1, 588-2, 588-3",lecture,19,after_breaking
285030,2,4,odd,Базы данных,"518-1, 518-2, 528, 538, 588-1, 588-2, 588-3",lecture,19,after_breaking
285034,2,3,even,Дискретная математика,"518-1, 518-2, 528, 538, 588-1, 588-2, 588-3",lecture,19,after_breaking
285034,2,3,even,Дискретная математика,"518-1, 518-2, 528, 538, 588-1, 588-2, 588-3",lecture,19,after_breaking
285034,2,3,even,Дискретная математика,"518-1, 518-2, 528, 538, 588-1, 588-2, 588-3",lecture,19,after_breaking
285035,2,3,odd,Дискретная математика,"518-1, 518-2, 528, 538, 588-1, 588-2, 588-3",lecture,19,after_breaking
285035,2,3,odd,Дискретная математика,"518-1, 518-2, 528, 538, 588-1, 588-2, 588-3",lecture,19,after_breaking
285035,2,3,odd,Дискретная математика,"518-1, 518-2, 528, 538, 588-1, 588-2, 588-3",lecture,19,after_breaking
285038,4,4,odd,Структуры данных,"518-1, 518-2, 588-1, 588-2, 588-3",lecture,19,after_breaking
285038,4,4,odd,Структуры данных,"518-1, 518-2, 588-1, 588-2, 588-3",lecture,19,after_breaking
285038,4,4,odd,Структуры данных,"518-1, 518-2, 588-1, 588-2, 588-3",lecture,19,after_breaking
285042,5,2,even,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285042,5,2,even,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285042,5,2,even,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285042,5,2,even,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285042,5,2,even,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285043,5,2,odd,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285043,5,2,odd,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285043,5,2,odd,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285043,5,2,odd,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285043,5,2,odd,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285044,2,2,even,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285044,2,2,even,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285044,2,2,even,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285044,2,2,even,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285044,2,2,even,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285045,2,2,odd,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285045,2,2,odd,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285045,2,2,odd,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285045,2,2,odd,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285045,2,2,odd,Элективные дисциплины по физической культуре и спорту,"518-1, 518-2, 528, 538, 548-1, 548-2, 588-1, 588-2, 588-3, 598-1, 598-2",practice,19,after_breaking
285086,1,3,odd,Экономика,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285086,1,3,odd,Экономика,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285087,4,3,even,Экономика,548-1,practice,19,after_breaking
285088,4,2,odd,Экономика,548-1,practice,19,after_breaking
285089,2,1,even,Математическая логика и теория алгоритмов,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285089,2,1,even,Математическая логика и теория алгоритмов,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285090,2,1,odd,Математическая логика и теория алгоритмов,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285090,2,1,odd,Математическая логика и теория алгоритмов,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285091,4,1,even,Математическая логика и теория алгоритмов,548-1,practice,19,after_breaking
285092,3,4,even,Математическая логика и теория алгоритмов,548-1,practice,19,after_breaking
285093,4,2,even,Математическая логика и теория алгоритмов,548-1,laboratory,19,after_breaking
285094,3,4,odd,Дискретная математика,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285094,3,4,odd,Дискретная математика,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285095,3,2,odd,Дискретная математика,548-1,practice,19,after_breaking
285096,3,1,odd,Дискретная математика,548-1,practice,19,after_breaking
285097,1,3,even,Информационные технологии,"548-1, 548-2",lecture,19,after_breaking
285097,1,3,even,Информационные технологии,"548-1, 548-2",lecture,19,after_breaking
285098,1,2,even,Информационные технологии,"548-1, 548-2",practice,19,after_breaking
285098,1,2,even,Информационные технологии,"548-1, 548-2",practice,19,after_breaking
285099,1,2,odd,Информационные технологии,"548-1, 548-2",practice,19,after_breaking
285099,1,2,odd,Информационные технологии,"548-1, 548-2",practice,19,after_breaking
285100,3,3,even,Объектно-ориентированное программирование,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285100,3,3,even,Объектно-ориентированное программирование,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285101,3,3,odd,Объектно-ориентированное программирование,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285101,3,3,odd,Объектно-ориентированное программирование,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285102,2,4,odd,Объектно-ориентированное программирование,"548-1, 548-2",practice,19,after_breaking
285102,2,4,odd,Объектно-ориентированное программирование,"548-1, 548-2",practice,19,after_breaking
285103,2,3,odd,Объектно-ориентированное программирование,"548-1, 548-2",practice,19,after_breaking
285103,2,3,odd,Объектно-ориентированное программирование,"548-1, 548-2",practice,19,after_breaking
285104,2,4,even,Объектно-ориентированное программирование,"548-1, 548-2",laboratory,19,after_breaking
285104,2,4,even,Объектно-ориентированное программирование,"548-1, 548-2",laboratory,19,after_breaking
285105,2,3,even,Объектно-ориентированное программирование,"548-1, 548-2",laboratory,19,after_breaking
285105,2,3,even,Объектно-ориентированное программирование,"548-1, 548-2",laboratory,19,after_breaking
285106,1,4,even,Физика для информатики,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285106,1,4,even,Физика для информатики,"548-1, 548-2, 598-1, 598-2",lecture,19,after_breaking
285108,3,2,even,Физика для информатики,548-1,practice,19,after_breaking
285110,4,3,odd,Физика для информатики,548-1,practice,19,after_breaking
285111,4,2,even,Экономика,548-2,practice,19,after_breaking
285112,4,3,odd,Экономика,548-2,practice,19,after_breaking
285113,5,1,even,Математическая логика и теория алгоритмов,548-2,practice,19,after_breaking
285114,4,2,odd,Математическая логика и теория алгоритмов,548-2,practice,19,after_breaking
285115,4,1,odd,Математическая логика и теория алгоритмов,548-2,practice,19,after_breaking
285116,3,2,even,Дискретная математика,548-2,practice,19,after_breaking
285117,3,1,even,Дискретная математика,548-2,practice,19,after_breaking
285118,3,2,odd,Физика для информатики,548-2,practice,19,after_breaking
285120,4,3,even,Физика для информатики,548-2,practice,19,after_breaking
285149,5,1,odd,Экономика,588-1,practice,19,after_breaking
285150,3,2,even,Дискретная математика,588-1,laboratory,19,after_breaking
285151,3,1,even,Дискретная математика,588-1,laboratory,19,after_breaking
285152,1,2,even,Базы данных,588-1,laboratory,19,after_breaking
285153,1,1,even,Базы данных,588-1,laboratory,19,after_breaking
285154,1,2,odd,Базы данных,588-1,laboratory,19,after_breaking
285155,1,1,odd,Базы данных,588-1,laboratory,19,after_breaking
285156,5,1,even,Базы данных,588-1,research,19,after_breaking
285157,3,4,odd,Введение в профиль,"588-1, 588-2, 588-3",lecture,19,after_breaking
285157,3,4,odd,Введение в профиль,"588-1, 588-2, 588-3",lecture,19,after_breaking
285157,3,4,odd,Введение в профиль,"588-1, 588-2, 588-3",lecture,19,after_breaking
285159,6,2,odd,Структуры данных,588-1,laboratory,19,after_breaking
285160,6,1,odd,Структуры данных,588-1,laboratory,19,after_breaking
285167,2,1,odd,Экономика,588-2,practice,19,after_breaking
285168,1,6,even,Дискретная математика,588-2,laboratory,19,after_breaking
285169,1,5,even,Дискретная математика,588-2,laboratory,19,after_breaking
285170,3,7,odd,Базы данных,588-2,laboratory,19,after_breaking
285171,3,6,odd,Базы данных,588-2,laboratory,19,after_breaking
285172,5,1,even,Базы данных,588-2,research,19,after_breaking
285173,3,4,even,Базы данных,588-2,laboratory,19,after_breaking
285174,3,3,even,Базы данных,588-2,laboratory,19,after_breaking
285175,4,2,odd,Введение в профиль,588-2,laboratory,19,after_breaking
285176,6,2,even,Структуры данных,588-2,laboratory,19,after_breaking
285177,6,1,even,Структуры данных,588-2,laboratory,19,after_breaking
285181,4,2,even,Экономика,588-3,practice,19,after_breaking
285183,1,4,even,Дискретная математика,588-3,laboratory,19,after_breaking
285184,1,3,even,Дискретная математика,588-3,laboratory,19,after_breaking
285185,6,4,odd,Базы данных,588-3,laboratory,19,after_breaking
285186,6,3,odd,Базы данных,588-3,laboratory,19,after_breaking
285187,3,6,even,Базы данных,588-3,laboratory,19,after_breaking
285188,3,5,even,Базы данных,588-3,laboratory,19,after_breaking
285189,6,5,odd,Базы данных,588-3,research,19,after_breaking
285191,1,6,odd,Структуры данных,588-3,laboratory,19,after_breaking
285192,1,5,odd,Структуры данных,588-3,laboratory,19,after_breaking
285241,5,3,even,Час куратора,"548-1, 548-2",practice,19,after_breaking
285241,5,3,even,Час куратора,"548-1, 548-2",practice,19,after_breaking
285254,5,3,odd,Введение в профиль,588-1,laboratory,19,after_breaking
285261,1,2,even,Введение в профиль,588-3,laboratory,19,after_breaking
285264,3,5,even,Введение в профиль,588-2,laboratory,19,after_breaking
285570,5,5,even,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285570,5,5,even,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285570,5,5,even,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285571,5,5,odd,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285571,5,5,odd,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285571,5,5,odd,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285572,2,5,even,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285572,2,5,even,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285572,2,5,even,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285573,2,5,odd,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285573,2,5,odd,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285573,2,5,odd,Элективные дисциплины по физической культуре и спорту,"517-1, 517-2, 527, 537, 547, 587-1, 587-2, 587-3, 597-1, 597-2",practice,19,after_breaking
285644,3,3,odd,Метрология и технические измерения,"547, 587-1, 587-2, 587-3",lecture,19,after_breaking
285644,3,3,odd,Метрология и технические измерения,"547, 587-1, 587-2, 587-3",lecture,19,after_breaking
285644,3,3,odd,Метрология и технические измерения,"547, 587-1, 587-2, 587-3",lecture,19,after_breaking
285645,3,4,odd,Метрология и технические измерения,547,practice,19,after_breaking
285646,1,4,even,Проблемно-ориентированные вычислительные системы,"547, 597-1, 597-2",lecture,19,after_breaking
285647,1,4,odd,Проблемно-ориентированные вычислительные системы,"547, 597-1, 597-2",lecture,19,after_breaking
285648,5,4,even,Проблемно-ориентированные вычислительные системы,547,practice,19,after_breaking
285649,5,3,even,Проблемно-ориентированные вычислительные системы,547,practice,19,after_breaking
285650,1,5,odd,Проблемно-ориентированные вычислительные системы,547,practice,19,after_breaking
285651,5,2,even,"Электротехника, электроника и схемотехника","547, 597-1, 597-2",lecture,19,after_breaking
285652,3,2,odd,"Электротехника, электроника и схемотехника","547, 597-1, 597-2",lecture,19,after_breaking
285653,5,4,odd,"Электротехника, электроника и схемотехника",547,laboratory,19,after_breaking
285654,5,3,odd,"Электротехника, электроника и схемотехника",547,laboratory,19,after_breaking
285655,5,2,odd,Операционные системы,547,lecture,19,after_breaking
285656,3,2,even,Операционные системы,547,lecture,19,after_breaking
285657,3,4,even,Операционные системы,547,laboratory,19,after_breaking
285658,3,3,even,Операционные системы,547,laboratory,19,after_breaking
285661,2,4,even,Теория принятия решения,"547, 597-1, 597-2",practice,19,after_breaking
285662,2,3,even,Теория принятия решения,"547, 597-1, 597-2",practice,19,after_breaking
285663,2,4,odd,Теория принятия решения,"547, 597-1, 597-2",practice,19,after_breaking
285665,4,3,even,Методы принятия управленческих решений (ГПО-2),547,practice,19,after_breaking
285666,4,2,even,Методы принятия управленческих решений (ГПО-2),547,practice,19,after_breaking
285667,4,1,even,Методы принятия управленческих решений (ГПО-2),547,practice,19,after_breaking
285668,4,3,odd,Методы принятия управленческих решений (ГПО-2),547,practice,19,after_breaking
285669,4,2,odd,Методы принятия управленческих решений (ГПО-2),547,practice,19,after_breaking
285670,4,1,odd,Методы принятия управленческих решений (ГПО-2),547,practice,19,after_breaking
285671,1,3,odd,Финансовая математика,"547, 597-1, 597-2",lecture,19,after_breaking
285672,1,2,odd,Финансовая математика,"547, 597-1, 597-2",lecture,19,after_breaking
285673,6,2,odd,Финансовая математика,547,laboratory,19,after_breaking
285674,6,1,odd,Финансовая математика,547,laboratory,19,after_breaking
285678,5,3,even,Теория систем и системный анализ,"587-1, 587-2, 587-3",lecture,19,after_breaking
285678,5,3,even,Теория систем и системный анализ,"587-1, 587-2, 587-3",lecture,19,after_breaking
285679,5,3,odd,Теория систем и системный анализ,"587-1, 587-2, 587-3",lecture,19,after_breaking
285679,5,3,odd,Теория систем и системный анализ,"587-1, 587-2, 587-3",lecture,19,after_breaking
285680,1,4,even,Теория систем и системный анализ,587-1,practice,19,after_breaking
285681,1,4,odd,Теория систем и системный анализ,587-1,practice,19,after_breaking
285682,2,2,odd,Теория и системы управления,"587-1, 587-2, 587-3",lecture,19,after_breaking
285682,2,2,odd,Теория и системы управления,"587-1, 587-2, 587-3",lecture,19,after_breaking
285683,1,5,even,Теория и системы управления,"587-1, 587-2, 587-3",lecture,19,after_breaking
285683,1,5,even,Теория и системы управления,"587-1, 587-2, 587-3",lecture,19,after_breaking
285684,2,4,odd,Теория и системы управления,587-1,laboratory,19,after_breaking
285685,2,3,odd,Теория и системы управления,587-1,laboratory,19,after_breaking
285688,5,2,odd,Искусственный интеллект,"587-1, 587-2, 587-3",lecture,19,after_breaking
285688,5,2,odd,Искусственный интеллект,"587-1, 587-2, 587-3",lecture,19,after_breaking
285689,3,3,even,Искусственный интеллект,"587-1, 587-2, 587-3",lecture,19,after_breaking
285689,3,3,even,Искусственный интеллект,"587-1, 587-2, 587-3",lecture,19,after_breaking
285690,3,4,odd,Искусственный интеллект,"587-1, 587-2, 587-3",lecture,19,after_breaking
285690,3,4,odd,Искусственный интеллект,"587-1, 587-2, 587-3",lecture,19,after_breaking
285693,2,4,even,Механика,"587-1, 587-2, 587-3",lecture,19,after_breaking
285693,2,4,even,Механика,"587-1, 587-2, 587-3",lecture,19,after_breaking
285696,1,3,odd,Механика,587-1,practice,19,after_breaking
285697,5,2,even,Вычислительная математика,"587-1, 587-2, 587-3",lecture,19,after_breaking
285697,5,2,even,Вычислительная математика,"587-1, 587-2, 587-3",lecture,19,after_breaking
285698,5,1,odd,Вычислительная математика,"587-1, 587-2, 587-3",lecture,19,after_breaking
285698,5,1,odd,Вычислительная математика,"587-1, 587-2, 587-3",lecture,19,after_breaking
285699,3,2,even,Вычислительная математика,"587-1, 587-2, 587-3",lecture,19,after_breaking
285699,3,2,even,Вычислительная математика,"587-1, 587-2, 587-3",lecture,19,after_breaking
285700,3,2,odd,Вычислительная математика,587-1,laboratory,19,after_breaking
285701,2,3,even,Вычислительная математика,587-1,laboratory,19,after_breaking
285702,2,2,even,Вычислительная математика,587-1,laboratory,19,after_breaking
285703,4,2,even,Программная инженерия и технология (ГПО-2),587-1,lecture,19,after_breaking
285704,4,1,even,Программная инженерия и технология (ГПО-2),587-1,lecture,19,after_breaking
285705,4,1,odd,Программная инженерия и технология (ГПО-2),587-1,lecture,19,after_breaking
285706,4,3,even,Программная инженерия и технология (ГПО-2),587-1,laboratory,19,after_breaking
285707,4,3,odd,Программная инженерия и технология (ГПО-2),587-1,laboratory,19,after_breaking
285708,4,2,odd,Программная инженерия и технология (ГПО-2),587-1,laboratory,19,after_breaking
285717,6,3,even,Искусственный интеллект,587-3,laboratory,19,after_breaking
285720,1,6,even,Вычислительная математика,"587-2, 587-3",laboratory,19,after_breaking
285721,2,4,odd,Вычислительная математика,"587-2, 587-3",laboratory,19,after_breaking
285722,2,3,odd,Вычислительная математика,"587-2, 587-3",laboratory,19,after_breaking
285730,5,1,even,Теория систем и системный анализ,587-3,practice,19,after_breaking
285731,1,3,odd,Теория систем и системный анализ,587-3,practice,19,after_breaking
285734,2,3,even,Теория и системы управления,587-3,laboratory,19,after_breaking
285735,2,2,even,Теория и системы управления,587-3,laboratory,19,after_breaking
285736,6,4,odd,Искусственный интеллект,587-1,laboratory,19,after_breaking
285737,6,3,odd,Искусственный интеллект,587-1,laboratory,19,after_breaking
285739,1,4,odd,Механика,587-3,practice,19,after_breaking
285740,4,2,even,Программная инженерия и технология (ГПО-2),587-3,lecture,19,after_breaking
285741,4,1,even,Программная инженерия и технология (ГПО-2),587-3,lecture,19,after_breaking
285742,4,1,odd,Программная инженерия и технология (ГПО-2),587-3,lecture,19,after_breaking
285743,4,3,even,Программная инженерия и технология (ГПО-2),587-3,laboratory,19,after_breaking
285744,4,3,odd,Программная инженерия и технология (ГПО-2),587-3,laboratory,19,after_breaking
285745,4,2,odd,Программная инженерия и технология (ГПО-2),587-3,laboratory,19,after_breaking
285917,1,5,odd,Метрология и технические измерения,587-1,practice,19,after_breaking
285919,1,1,odd,Механика,587-3,laboratory,19,after_breaking
285921,1,2,odd,Механика,587-3,laboratory,19,after_breaking
285923,2,3,odd,Теория принятия решения,"547, 597-1, 597-2",practice,19,after_breaking
285926,3,5,odd,Метрология и технические измерения,547,laboratory,19,after_breaking
285928,3,2,odd,Метрология и технические измерения,587-3,practice,19,after_breaking
285929,6,5,odd,Метрология и технические измерения,587-3,laboratory,19,after_breaking
285930,6,6,odd,Метрология и технические измерения,587-3,laboratory,19,after_breaking
285940,1,5,even,Метрология и технические измерения,547,laboratory,19,after_breaking
286049,6,5,even,Метрология и технические измерения,587-1,laboratory,19,after_breaking
286050,6,1,even,Теория принятия решения,"547, 597-1, 597-2",practice,19,after_breaking
286051,6,2,even,Теория принятия решения,"547, 597-1, 597-2",practice,19,after_breaking
286052,6,6,even,Метрология и технические измерения,587-1,laboratory,19,after_breaking
286054,6,4,even,Искусственный интеллект,587-3,laboratory,19,after_breaking
286154,1,1,even,Безопасность жизнедеятельности,"516, 526, 546, 586-1, 586-2",lecture,19,after_breaking
286238,1,2,even,Новые технологии в программировании,"586-1, 586-2",lecture,19,after_breaking
286239,1,2,odd,Новые технологии в программировании,"586-1, 586-2",lecture,19,after_breaking
286243,3,1,odd,Автоматизация конструкторского и технологического проектирования,"586-1, 586-2",lecture,19,after_breaking
286246,2,5,even,Организация ЭВМ и систем,"586-1, 586-2",lecture,19,after_breaking
286247,2,5,odd,Организация ЭВМ и систем,"586-1, 586-2",lecture,19,after_breaking
286250,3,2,odd,Сети и телекоммуникации,"586-1, 586-2",lecture,19,after_breaking
286253,3,1,even,Геометрическое моделирование в САПР,"586-1, 586-2",lecture,19,after_breaking
286255,2,4,even,Научно-исследовательская работа студентов 1,"586-1, 586-2",lecture,19,after_breaking
286256,2,4,odd,Научно-исследовательская работа студентов 1,"586-1, 586-2",lecture,19,after_breaking
286257,1,3,odd,Научно-исследовательская работа студентов 1,"586-1, 586-2",lecture,19,after_breaking
286261,4,2,even,Информационные системы и САПР (ГПО-4),"586-1, 586-2",lecture,19,after_breaking
286262,4,1,even,Информационные системы и САПР (ГПО-4),"586-1, 586-2",lecture,19,after_breaking
286263,4,1,odd,Информационные системы и САПР (ГПО-4),"586-1, 586-2",lecture,19,after_breaking
286264,4,3,even,Информационные системы и САПР (ГПО-4),"586-1, 586-2",laboratory,19,after_breaking
286265,4,3,odd,Информационные системы и САПР (ГПО-4),"586-1, 586-2",laboratory,19,after_breaking
286266,4,2,odd,Информационные системы и САПР (ГПО-4),"586-1, 586-2",laboratory,19,after_breaking
286267,1,4,odd,Безопасность жизнедеятельности,586-2,practice,19,after_breaking
286268,5,2,even,Новые технологии в программировании,586-2,laboratory,19,after_breaking
286269,5,1,even,Новые технологии в программировании,586-2,laboratory,19,after_breaking
286270,3,5,odd,Автоматизация конструкторского и технологического проектирования,586-2,laboratory,19,after_breaking
286271,3,4,odd,Автоматизация конструкторского и технологического проектирования,586-2,laboratory,19,after_breaking
286272,2,7,even,Организация ЭВМ и систем,586-2,laboratory,19,after_breaking
286273,2,6,even,Организация ЭВМ и систем,586-2,laboratory,19,after_breaking
286274,5,2,odd,Сети и телекоммуникации,586-2,laboratory,19,after_breaking
286275,5,1,odd,Сети и телекоммуникации,586-2,laboratory,19,after_breaking
286276,3,2,even,Геометрическое моделирование в САПР,586-2,practice,19,after_breaking
286278,2,3,odd,Научно-исследовательская работа студентов 1,586-2,laboratory,19,after_breaking
286279,2,2,odd,Научно-исследовательская работа студентов 1,586-2,laboratory,19,after_breaking
286323,5,3,odd,Геометрическое моделирование в САПР,586-2,laboratory,19,after_breaking
286324,5,4,odd,Геометрическое моделирование в САПР,586-2,laboratory,19,after_breaking
286351,6,3,even,Безопасность жизнедеятельности,586-2,laboratory,19,after_breaking
286352,6,4,even,Безопасность жизнедеятельности,586-2,laboratory,19,after_breaking
286354,1,3,odd,Менеджмент,437-1,practice,19,after_breaking
286358,5,3,even,Менеджмент,437-2,practice,19,after_breaking
286362,2,1,odd,Базы данных,437-2,laboratory,19,after_breaking
286363,2,2,odd,Базы данных,437-2,laboratory,19,after_breaking
286378,3,5,even,Базы данных,437-1,laboratory,19,after_breaking
286380,3,6,even,Базы данных,437-1,laboratory,19,after_breaking
286997,6,2,even,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
286997,6,2,even,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
286997,6,2,even,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
286998,3,2,even,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
286998,3,2,even,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
286998,3,2,even,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
286999,6,2,odd,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
286999,6,2,odd,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
286999,6,2,odd,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
287000,3,2,odd,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
287000,3,2,odd,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
287000,3,2,odd,Элективные дисциплины по физической культуре и спорту,"408, 428-1, 428-2, 428-3, 428-4, 438-1, 438-2, 438-3, 448-1, 448-2, 478-1",practice,19,after_breaking
287083,2,2,even,Философия,"438-1, 438-2, 438-3, 448-1, 448-2",lecture,19,after_breaking
287083,2,2,even,Философия,"438-1, 438-2, 438-3, 448-1, 448-2",lecture,19,after_breaking
287083,2,2,even,Философия,"438-1, 438-2, 438-3, 448-1, 448-2",lecture,19,after_breaking
287085,2,2,odd,Экономика,"438-1, 438-2, 438-3",lecture,19,after_breaking
287085,2,2,odd,Экономика,"438-1, 438-2, 438-3",lecture,19,after_breaking
