id,grade,student_id,discipline_semester_period_id,kind,marked_on,passed_on
917405,5,11995,52160,kt_1,2018-10-13,
917406,5,11996,52160,kt_1,2018-10-13,
917407,3,11997,52160,kt_1,2018-10-13,
917408,5,11998,52160,kt_1,2018-10-13,
917409,5,11999,52160,kt_1,2018-10-13,
917410,4,12000,52160,kt_1,2018-10-13,
917411,5,12001,52160,kt_1,2018-10-13,
917412,4,12002,52160,kt_1,2018-10-13,
917413,4,12003,52160,kt_1,2018-10-13,
917414,5,12004,52160,kt_1,2018-10-13,
917415,5,12005,52160,kt_1,2018-10-13,
917416,5,12006,52160,kt_1,2018-10-13,
917417,5,12007,52160,kt_1,2018-10-13,
917418,5,12008,52160,kt_1,2018-10-13,
917419,4,12009,52160,kt_1,2018-10-13,
917420,4,12010,52160,kt_1,2018-10-13,
917421,5,12011,52160,kt_1,2018-10-13,
917422,4,12012,52160,kt_1,2018-10-13,
917423,4,12013,52160,kt_1,2018-10-13,
917424,5,12014,52160,kt_1,2018-10-13,
917425,5,12015,52160,kt_1,2018-10-13,
917426,5,12016,52160,kt_1,2018-10-13,
917427,5,12017,52160,kt_1,2018-10-13,
917428,5,12018,52160,kt_1,2018-10-13,
917429,5,12019,52160,kt_1,2018-10-13,
917430,4,12020,52160,kt_1,2018-10-13,
917431,5,12021,52160,kt_1,2018-10-13,
917432,4,12022,52160,kt_1,2018-10-13,
917433,3,12023,52160,kt_1,2018-10-13,
917434,5,12100,52170,kt_1,2018-10-13,
917435,5,12101,52170,kt_1,2018-10-13,
917436,3,12102,52170,kt_1,2018-10-13,
917437,5,12103,52170,kt_1,2018-10-13,
917438,5,12104,52170,kt_1,2018-10-13,
917439,5,12105,52170,kt_1,2018-10-13,
917440,5,12106,52170,kt_1,2018-10-13,
917441,5,12107,52170,kt_1,2018-10-13,
917442,5,12108,52170,kt_1,2018-10-13,
917443,0,12109,52170,kt_1,2018-10-13,
917444,5,12110,52170,kt_1,2018-10-13,
917445,5,12111,52170,kt_1,2018-10-13,
917446,4,12112,52170,kt_1,2018-10-13,
917447,5,12113,52170,kt_1,2018-10-13,
917448,5,12114,52170,kt_1,2018-10-13,
917449,0,12115,52170,kt_1,2018-10-13,
917450,5,12116,52170,kt_1,2018-10-13,
917451,5,12117,52170,kt_1,2018-10-13,
917452,3,12118,52170,kt_1,2018-10-13,
917453,5,12119,52170,kt_1,2018-10-13,
917454,3,12120,52170,kt_1,2018-10-13,
917455,5,12121,52170,kt_1,2018-10-13,
917456,5,12122,52170,kt_1,2018-10-13,
917457,5,12123,52170,kt_1,2018-10-13,
917458,5,12124,52170,kt_1,2018-10-13,
917459,5,12125,52170,kt_1,2018-10-13,
917460,5,12126,52170,kt_1,2018-10-13,
917461,3,12127,52170,kt_1,2018-10-13,
917462,5,12128,52170,kt_1,2018-10-13,
917463,5,12129,52170,kt_1,2018-10-13,
917464,4,12130,52170,kt_1,2018-10-13,
917465,5,12131,52170,kt_1,2018-10-13,
917466,5,12132,52170,kt_1,2018-10-13,
917467,5,12133,52170,kt_1,2018-10-13,
917878,5,11889,52140,kt_1,2018-10-13,
917879,5,11890,52140,kt_1,2018-10-13,
917880,5,11891,52140,kt_1,2018-10-13,
917881,5,11892,52140,kt_1,2018-10-13,
917882,5,11893,52140,kt_1,2018-10-13,
917883,5,11894,52140,kt_1,2018-10-13,
917884,0,11895,52140,kt_1,2018-10-13,
917885,5,11896,52140,kt_1,2018-10-13,
917886,5,11897,52140,kt_1,2018-10-13,
917887,5,11898,52140,kt_1,2018-10-13,
917888,5,11899,52140,kt_1,2018-10-13,
917889,3,11900,52140,kt_1,2018-10-13,
917890,5,11901,52140,kt_1,2018-10-13,
917891,5,11902,52140,kt_1,2018-10-13,
917892,5,11904,52140,kt_1,2018-10-13,
917893,5,11903,52140,kt_1,2018-10-20,
917894,5,11905,52140,kt_1,2018-10-13,
917895,5,11906,52140,kt_1,2018-10-13,
917896,5,11907,52140,kt_1,2018-10-13,
917897,5,11908,52140,kt_1,2018-10-13,
917898,5,11909,52140,kt_1,2018-10-13,
917899,5,11910,52140,kt_1,2018-10-13,
917900,5,11911,52140,kt_1,2018-10-13,
917901,5,11912,52140,kt_1,2018-10-13,
917902,5,11913,52140,kt_1,2018-10-13,
917903,5,11914,52140,kt_1,2018-10-13,
917904,5,11915,52140,kt_1,2018-10-13,
917905,5,11916,52140,kt_1,2018-10-13,
917906,3,11917,52140,kt_1,2018-10-13,
917907,5,11918,52140,kt_1,2018-10-13,
917908,5,11919,52140,kt_1,2018-10-13,
917909,5,11920,52140,kt_1,2018-10-13,
917910,5,11921,52140,kt_1,2018-10-13,
917911,5,11922,52140,kt_1,2018-10-13,
917912,5,11991,52158,kt_1,2018-10-13,
917913,5,11992,52158,kt_1,2018-10-13,
917914,5,11993,52158,kt_1,2018-10-13,
917915,3,11994,52158,kt_1,2018-10-13,
917916,5,11995,52158,kt_1,2018-10-13,
917917,5,11996,52158,kt_1,2018-10-13,
917918,3,11997,52158,kt_1,2018-10-13,
917919,5,11998,52158,kt_1,2018-10-13,
917920,5,11999,52158,kt_1,2018-10-13,
917921,5,12000,52158,kt_1,2018-10-17,
917922,5,12001,52158,kt_1,2018-10-13,
917923,5,12002,52158,kt_1,2018-10-13,
917924,3,12003,52158,kt_1,2018-10-13,
917925,5,12004,52158,kt_1,2018-10-13,
917926,5,12005,52158,kt_1,2018-10-13,
917927,3,12006,52158,kt_1,2018-10-17,
917928,5,12007,52158,kt_1,2018-10-13,
917929,5,12008,52158,kt_1,2018-10-13,
917930,5,12009,52158,kt_1,2018-10-13,
917931,5,12010,52158,kt_1,2018-10-13,
917932,5,12011,52158,kt_1,2018-10-13,
917933,5,12012,52158,kt_1,2018-10-13,
917934,5,12013,52158,kt_1,2018-10-13,
917935,5,12014,52158,kt_1,2018-10-13,
917936,5,12015,52158,kt_1,2018-10-13,
917937,5,12016,52158,kt_1,2018-10-13,
917938,5,12017,52158,kt_1,2018-10-13,
917939,5,12018,52158,kt_1,2018-10-13,
917940,5,12019,52158,kt_1,2018-10-13,
917941,5,12020,52158,kt_1,2018-10-17,
917942,5,12021,52158,kt_1,2018-10-13,
917943,5,12022,52158,kt_1,2018-10-13,
917944,5,12023,52158,kt_1,2018-10-13,
917945,5,12100,52168,kt_1,2018-10-13,
917946,5,12101,52168,kt_1,2018-10-13,
917947,0,12102,52168,kt_1,2018-10-13,
917948,5,12103,52168,kt_1,2018-10-13,
917949,5,12104,52168,kt_1,2018-10-13,
917950,5,12105,52168,kt_1,2018-10-13,
917951,5,12106,52168,kt_1,2018-10-13,
917952,5,12107,52168,kt_1,2018-10-13,
917953,5,12108,52168,kt_1,2018-10-13,
917954,5,12109,52168,kt_1,2018-10-13,
917955,5,12110,52168,kt_1,2018-10-13,
917956,5,12111,52168,kt_1,2018-10-13,
917957,5,12112,52168,kt_1,2018-10-13,
917958,5,12113,52168,kt_1,2018-10-13,
917959,5,12114,52168,kt_1,2018-10-13,
917960,0,12115,52168,kt_1,2018-10-13,
917961,5,12116,52168,kt_1,2018-10-13,
917962,5,12117,52168,kt_1,2018-10-13,
917963,5,12118,52168,kt_1,2018-10-13,
917964,5,12119,52168,kt_1,2018-10-13,
917965,5,12120,52168,kt_1,2018-10-13,
917966,5,12121,52168,kt_1,2018-10-13,
917967,5,12122,52168,kt_1,2018-10-13,
917968,0,12123,52168,kt_1,2018-10-13,
917969,5,12124,52168,kt_1,2018-10-13,
917970,5,12125,52168,kt_1,2018-10-13,
917971,5,12126,52168,kt_1,2018-10-13,
917972,5,12127,52168,kt_1,2018-10-13,
917973,5,12128,52168,kt_1,2018-10-13,
917974,5,12129,52168,kt_1,2018-10-13,
917975,5,12130,52168,kt_1,2018-10-13,
917976,5,12131,52168,kt_1,2018-10-13,
917977,5,12132,52168,kt_1,2018-10-13,
917978,5,12133,52168,kt_1,2018-10-13,
917981,4,12045,52533,kt_1,2018-10-14,
917982,4,12046,52533,kt_1,2018-10-14,
917983,3,12047,52533,kt_1,2018-10-14,
917984,5,12048,52533,kt_1,2018-10-14,
917985,4,12049,52533,kt_1,2018-10-14,
917986,5,12050,52533,kt_1,2018-10-14,
917989,4,12028,52533,kt_1,2018-10-14,
919385,4,11992,52153,kt_1,2018-10-14,
919386,4,11993,52153,kt_1,2018-10-14,
919388,4,11995,52153,kt_1,2018-10-14,
919389,4,11996,52153,kt_1,2018-10-14,
919390,4,11999,52153,kt_1,2018-10-14,
919392,3,12002,52153,kt_1,2018-10-14,
919393,4,12005,52153,kt_1,2018-10-14,
919394,3,12006,52153,kt_1,2018-10-14,
919395,4,12009,52153,kt_1,2018-10-14,
919397,3,12010,52153,kt_1,2018-10-14,
919398,4,12011,52153,kt_1,2018-10-14,
919399,5,12012,52153,kt_1,2018-10-14,
919408,4,12013,52153,kt_1,2018-10-14,
919409,4,12014,52153,kt_1,2018-10-14,
919410,4,12016,52153,kt_1,2018-10-14,
919411,5,12018,52153,kt_1,2018-10-14,
919412,5,12019,52153,kt_1,2018-10-14,
919413,2,12020,52153,kt_1,2018-10-14,
919414,4,12021,52153,kt_1,2018-10-15,
919415,4,12022,52153,kt_1,2018-10-14,
919449,5,11998,52153,kt_1,2018-10-14,
919451,5,12015,52153,kt_1,2018-10-14,
919453,3,11991,52153,kt_1,2018-10-14,
919454,0,11997,52153,kt_1,2018-10-14,
919455,4,12008,52153,kt_1,2018-10-14,
919457,5,12003,52153,kt_1,2018-10-14,
919458,5,12017,52153,kt_1,2018-10-14,
919462,4,11994,52153,kt_1,2018-10-14,
919464,4,12000,52153,kt_1,2018-10-14,
919465,3,12001,52153,kt_1,2018-10-14,
919466,3,12023,52153,kt_1,2018-10-14,
919469,5,12007,52153,kt_1,2018-10-14,
919471,4,12004,52153,kt_1,2018-10-16,
919540,4,11992,52161,kt_1,2018-10-14,
919541,4,11993,52161,kt_1,2018-10-14,
919542,4,11995,52161,kt_1,2018-10-14,
919543,4,11996,52161,kt_1,2018-10-14,
919544,4,11999,52161,kt_1,2018-10-14,
919547,3,12002,52161,kt_1,2018-10-14,
919548,4,12005,52161,kt_1,2018-10-14,
919549,3,12006,52161,kt_1,2018-10-14,
919550,4,12009,52161,kt_1,2018-10-14,
919552,3,12010,52161,kt_1,2018-10-14,
919554,4,12011,52161,kt_1,2018-10-14,
919555,4,12012,52161,kt_1,2018-10-14,
919556,4,12013,52161,kt_1,2018-10-14,
919557,4,12014,52161,kt_1,2018-10-14,
919558,4,12016,52161,kt_1,2018-10-14,
919559,5,12018,52161,kt_1,2018-10-14,
919560,5,12019,52161,kt_1,2018-10-14,
919562,2,12020,52161,kt_1,2018-10-14,
919563,4,12021,52161,kt_1,2018-10-15,
919564,3,12023,52161,kt_1,2018-10-14,
919587,5,11998,52161,kt_1,2018-10-14,
919589,4,12022,52161,kt_1,2018-10-14,
919594,5,12015,52161,kt_1,2018-10-14,
919596,3,11991,52161,kt_1,2018-10-14,
919597,0,11997,52161,kt_1,2018-10-14,
919599,4,12008,52161,kt_1,2018-10-14,
919601,5,12003,52161,kt_1,2018-10-14,
919602,5,12017,52161,kt_1,2018-10-14,
919605,4,11994,52161,kt_1,2018-10-14,
919606,4,12000,52161,kt_1,2018-10-14,
919607,3,12001,52161,kt_1,2018-10-14,
919610,5,12007,52161,kt_1,2018-10-14,
919612,4,12004,52161,kt_1,2018-10-16,
919783,4,11246,52124,kt_1,2018-10-14,
919928,4,11246,52119,kt_1,2018-10-14,
921078,5,11899,52134,kt_1,2018-10-14,
921080,3,11916,52134,kt_1,2018-10-14,
921081,3,11911,52134,kt_1,2018-10-14,
921083,4,11889,52134,kt_1,2018-10-14,
921084,4,11890,52134,kt_1,2018-10-14,
921085,4,11891,52134,kt_1,2018-10-14,
921086,4,11892,52134,kt_1,2018-10-14,
921087,4,11893,52134,kt_1,2018-10-14,
921088,4,11894,52134,kt_1,2018-10-14,
921089,4,11895,52134,kt_1,2018-10-14,
921090,4,11896,52134,kt_1,2018-10-14,
921091,4,11897,52134,kt_1,2018-10-14,
921092,4,11898,52134,kt_1,2018-10-14,
921093,4,11900,52134,kt_1,2018-10-14,
921094,4,11901,52134,kt_1,2018-10-14,
921095,4,11902,52134,kt_1,2018-10-14,
921096,4,11904,52134,kt_1,2018-10-14,
921097,4,11903,52134,kt_1,2018-10-14,
921098,4,11905,52134,kt_1,2018-10-14,
921099,4,11906,52134,kt_1,2018-10-14,
921100,4,11907,52134,kt_1,2018-10-14,
921101,4,11908,52134,kt_1,2018-10-14,
921102,4,11909,52134,kt_1,2018-10-14,
921103,4,11910,52134,kt_1,2018-10-14,
921104,4,11912,52134,kt_1,2018-10-14,
921105,4,11913,52134,kt_1,2018-10-14,
921106,4,11914,52134,kt_1,2018-10-14,
921107,4,11915,52134,kt_1,2018-10-14,
921108,4,11917,52134,kt_1,2018-10-14,
921109,4,11918,52134,kt_1,2018-10-14,
921110,4,11919,52134,kt_1,2018-10-14,
921111,4,11920,52134,kt_1,2018-10-14,
921112,4,11921,52134,kt_1,2018-10-14,
921113,4,11922,52134,kt_1,2018-10-14,
921115,3,11997,52152,kt_1,2018-10-14,
921116,3,12003,52152,kt_1,2018-10-14,
921117,3,12006,52152,kt_1,2018-10-14,
921118,3,12020,52152,kt_1,2018-10-14,
921120,5,11992,52152,kt_1,2018-10-14,
921122,5,12005,52152,kt_1,2018-10-14,
921123,5,12016,52152,kt_1,2018-10-14,
921124,4,11991,52152,kt_1,2018-10-14,
921125,4,11993,52152,kt_1,2018-10-14,
921126,4,11994,52152,kt_1,2018-10-14,
921127,4,11995,52152,kt_1,2018-10-14,
921128,4,11996,52152,kt_1,2018-10-14,
921129,4,11998,52152,kt_1,2018-10-14,
921130,4,11999,52152,kt_1,2018-10-14,
921131,4,12000,52152,kt_1,2018-10-14,
921132,4,12001,52152,kt_1,2018-10-14,
921133,4,12002,52152,kt_1,2018-10-14,
921134,4,12004,52152,kt_1,2018-10-14,
921135,4,12007,52152,kt_1,2018-10-14,
921136,4,12008,52152,kt_1,2018-10-14,
921138,4,12009,52152,kt_1,2018-10-14,
921139,4,12010,52152,kt_1,2018-10-14,
921140,4,12011,52152,kt_1,2018-10-14,
921141,4,12012,52152,kt_1,2018-10-14,
921142,4,12013,52152,kt_1,2018-10-14,
921144,4,12014,52152,kt_1,2018-10-14,
921145,4,12015,52152,kt_1,2018-10-14,
921146,4,12017,52152,kt_1,2018-10-14,
921147,4,12018,52152,kt_1,2018-10-14,
921148,4,12019,52152,kt_1,2018-10-14,
921149,4,12021,52152,kt_1,2018-10-14,
921151,4,12022,52152,kt_1,2018-10-14,
921152,4,12023,52152,kt_1,2018-10-14,
921155,5,12114,52162,kt_1,2018-10-14,
921157,5,12132,52162,kt_1,2018-10-14,
921159,5,12119,52162,kt_1,2018-10-14,
921160,5,12111,52162,kt_1,2018-10-14,
921164,3,12115,52162,kt_1,2018-10-14,
921165,3,12130,52162,kt_1,2018-10-14,
921166,3,12120,52162,kt_1,2018-10-14,
921168,3,12118,52162,kt_1,2018-10-14,
921170,3,12103,52162,kt_1,2018-10-14,
921173,4,12100,52162,kt_1,2018-10-14,
921174,4,12101,52162,kt_1,2018-10-14,
921175,4,12102,52162,kt_1,2018-10-14,
921177,4,12104,52162,kt_1,2018-10-14,
921178,4,12105,52162,kt_1,2018-10-14,
921179,4,12106,52162,kt_1,2018-10-14,
921181,4,12107,52162,kt_1,2018-10-14,
921183,4,12108,52162,kt_1,2018-10-14,
921184,4,12109,52162,kt_1,2018-10-14,
921185,4,12110,52162,kt_1,2018-10-14,
921187,4,12112,52162,kt_1,2018-10-14,
921190,4,12113,52162,kt_1,2018-10-14,
921192,4,12116,52162,kt_1,2018-10-14,
921193,4,12117,52162,kt_1,2018-10-14,
921195,4,12121,52162,kt_1,2018-10-14,
921197,4,12122,52162,kt_1,2018-10-14,
921199,4,12123,52162,kt_1,2018-10-14,
921202,4,12124,52162,kt_1,2018-10-14,
921203,4,12125,52162,kt_1,2018-10-14,
921205,4,12126,52162,kt_1,2018-10-14,
921207,4,12127,52162,kt_1,2018-10-14,
921209,4,12128,52162,kt_1,2018-10-14,
921210,4,12129,52162,kt_1,2018-10-14,
921212,4,12131,52162,kt_1,2018-10-14,
921214,4,12133,52162,kt_1,2018-10-14,
922415,4,13747,52533,kt_1,2018-10-14,
922416,4,12100,52169,kt_1,2018-10-14,
922417,4,12101,52169,kt_1,2018-10-14,
922418,4,12102,52169,kt_1,2018-10-14,
922419,3,12040,52533,kt_1,2018-10-14,
922420,4,12103,52169,kt_1,2018-10-14,
922421,5,12104,52169,kt_1,2018-10-14,
922422,4,12029,52533,kt_1,2018-10-14,
922423,4,12105,52169,kt_1,2018-10-14,
922424,4,12106,52169,kt_1,2018-10-14,
922425,4,12039,52533,kt_1,2018-10-14,
922426,4,12107,52169,kt_1,2018-10-14,
922427,4,12108,52169,kt_1,2018-10-14,
922428,3,12036,52533,kt_1,2018-10-14,
922429,4,12109,52169,kt_1,2018-10-14,
922430,4,12110,52169,kt_1,2018-10-14,
922431,2,12044,52533,kt_1,2018-10-14,
922432,5,12111,52169,kt_1,2018-10-14,
922433,3,12112,52169,kt_1,2018-10-14,
922434,4,12041,52533,kt_1,2018-10-14,
922435,4,12113,52169,kt_1,2018-10-14,
922436,4,12032,52533,kt_1,2018-10-14,
922437,4,12114,52169,kt_1,2018-10-14,
922438,3,12115,52169,kt_1,2018-10-14,
922439,4,12035,52533,kt_1,2018-10-14,
922440,5,12024,52533,kt_1,2018-10-14,
922441,4,12116,52169,kt_1,2018-10-14,
922442,5,12117,52169,kt_1,2018-10-14,
922443,3,12118,52169,kt_1,2018-10-14,
922445,2,13509,52533,kt_1,2018-10-14,
922446,4,12119,52169,kt_1,2018-10-14,
922448,4,12120,52169,kt_1,2018-10-14,
922449,3,12033,52533,kt_1,2018-10-14,
922450,4,12121,52169,kt_1,2018-10-14,
922452,3,12122,52169,kt_1,2018-10-14,
922453,5,12030,52533,kt_1,2018-10-14,
922454,3,12123,52169,kt_1,2018-10-14,
922455,3,12124,52169,kt_1,2018-10-14,
922456,4,12125,52169,kt_1,2018-10-14,
922457,3,12026,52533,kt_1,2018-10-14,
922459,3,12126,52169,kt_1,2018-10-14,
922460,4,12127,52169,kt_1,2018-10-14,
922461,4,12027,52533,kt_1,2018-10-14,
922462,3,12128,52169,kt_1,2018-10-14,
922463,4,12129,52169,kt_1,2018-10-14,
922464,4,12034,52533,kt_1,2018-10-14,
922465,4,12130,52169,kt_1,2018-10-14,
922466,3,12131,52169,kt_1,2018-10-14,
922467,4,12043,52533,kt_1,2018-10-14,
922468,4,12132,52169,kt_1,2018-10-14,
922469,4,12133,52169,kt_1,2018-10-14,
922470,2,12038,52533,kt_1,2018-10-14,
922471,4,12025,52533,kt_1,2018-10-14,
922473,0,12031,52533,kt_1,2018-10-14,
922474,4,12037,52533,kt_1,2018-10-14,
922480,0,12042,52533,kt_1,2018-10-14,
922507,4,11991,52159,kt_1,2018-10-14,
922508,5,11992,52159,kt_1,2018-10-14,
922509,4,11993,52159,kt_1,2018-10-14,
922510,4,11994,52159,kt_1,2018-10-14,
922511,3,11995,52159,kt_1,2018-10-14,
922512,5,11996,52159,kt_1,2018-10-14,
922513,3,11997,52159,kt_1,2018-10-14,
922514,4,11998,52159,kt_1,2018-10-14,
922515,4,11999,52159,kt_1,2018-10-14,
922516,3,12000,52159,kt_1,2018-10-14,
922517,4,12001,52159,kt_1,2018-10-14,
922518,4,12002,52159,kt_1,2018-10-14,
922519,4,12003,52159,kt_1,2018-10-14,
922520,4,12004,52159,kt_1,2018-10-14,
922521,5,12005,52159,kt_1,2018-10-14,
922522,3,12006,52159,kt_1,2018-10-14,
922523,4,12007,52159,kt_1,2018-10-14,
922524,5,12008,52159,kt_1,2018-10-14,
922525,4,12009,52159,kt_1,2018-10-14,
922526,3,12010,52159,kt_1,2018-10-14,
922527,3,12011,52159,kt_1,2018-10-14,
922528,3,12012,52159,kt_1,2018-10-14,
922529,3,12013,52159,kt_1,2018-10-14,
922530,4,12014,52159,kt_1,2018-10-14,
922531,4,12015,52159,kt_1,2018-10-14,
922532,4,12016,52159,kt_1,2018-10-14,
922533,4,12017,52159,kt_1,2018-10-14,
922534,3,12018,52159,kt_1,2018-10-14,
922535,5,12019,52159,kt_1,2018-10-14,
922536,4,12020,52159,kt_1,2018-10-14,
922537,4,12021,52159,kt_1,2018-10-14,
922538,4,12022,52159,kt_1,2018-10-14,
922539,4,12023,52159,kt_1,2018-10-14,
922557,5,11889,52141,kt_1,2018-10-14,
922558,3,11890,52141,kt_1,2018-10-14,
922559,5,11891,52141,kt_1,2018-10-14,
922560,5,11892,52141,kt_1,2018-10-14,
922561,5,11893,52141,kt_1,2018-10-14,
922562,3,11894,52141,kt_1,2018-10-14,
922563,2,11895,52141,kt_1,2018-10-14,
922564,4,11896,52141,kt_1,2018-10-14,
922565,5,11897,52141,kt_1,2018-10-14,
922566,4,11898,52141,kt_1,2018-10-14,
922567,4,11899,52141,kt_1,2018-10-14,
922568,4,11900,52141,kt_1,2018-10-14,
922569,5,11901,52141,kt_1,2018-10-14,
922570,5,11902,52141,kt_1,2018-10-14,
922571,4,11904,52141,kt_1,2018-10-14,
922572,3,11903,52141,kt_1,2018-10-14,
922573,4,11905,52141,kt_1,2018-10-14,
922574,4,11906,52141,kt_1,2018-10-14,
922575,4,11907,52141,kt_1,2018-10-14,
922576,5,11910,52141,kt_1,2018-10-14,
922577,5,11908,52141,kt_1,2018-10-14,
922578,3,11909,52141,kt_1,2018-10-14,
922579,4,11911,52141,kt_1,2018-10-14,
922580,5,11912,52141,kt_1,2018-10-14,
922581,5,11913,52141,kt_1,2018-10-14,
922582,4,11914,52141,kt_1,2018-10-14,
922583,4,11915,52141,kt_1,2018-10-14,
922584,4,11916,52141,kt_1,2018-10-14,
922585,3,11917,52141,kt_1,2018-10-14,
922586,4,11918,52141,kt_1,2018-10-14,
922587,4,11919,52141,kt_1,2018-10-14,
922588,4,11920,52141,kt_1,2018-10-14,
922590,4,11921,52141,kt_1,2018-10-14,
922591,4,11922,52141,kt_1,2018-10-14,
923033,5,11889,52137,kt_1,2018-10-15,
923034,5,11890,52137,kt_1,2018-10-15,
923035,5,11891,52137,kt_1,2018-10-15,
923036,5,11892,52137,kt_1,2018-10-15,
923037,5,11893,52137,kt_1,2018-10-15,
923038,2,11894,52137,kt_1,2018-10-15,
923039,0,11895,52137,kt_1,2018-10-15,
923040,3,11899,52137,kt_1,2018-10-15,
923041,5,11896,52137,kt_1,2018-10-15,
923042,3,11897,52137,kt_1,2018-10-15,
923043,5,11898,52137,kt_1,2018-10-15,
923044,3,11900,52137,kt_1,2018-10-15,
923045,5,11901,52137,kt_1,2018-10-15,
923046,5,11902,52137,kt_1,2018-10-15,
923047,3,11904,52137,kt_1,2018-10-15,
923048,3,11903,52137,kt_1,2018-10-15,
923049,5,11905,52137,kt_1,2018-10-15,
923050,5,11906,52137,kt_1,2018-10-15,
923051,3,11907,52137,kt_1,2018-10-15,
923052,5,11908,52137,kt_1,2018-10-15,
923053,2,11909,52137,kt_1,2018-10-15,
923054,5,11910,52137,kt_1,2018-10-15,
923055,3,11911,52137,kt_1,2018-10-15,
923056,4,11912,52137,kt_1,2018-10-15,
923057,5,11913,52137,kt_1,2018-10-15,
923058,2,11914,52137,kt_1,2018-10-15,
923059,4,11915,52137,kt_1,2018-10-15,
923060,3,11916,52137,kt_1,2018-10-15,
923061,4,11917,52137,kt_1,2018-10-15,
923062,5,11918,52137,kt_1,2018-10-15,
923063,3,11919,52137,kt_1,2018-10-15,
923064,3,11920,52137,kt_1,2018-10-15,
923065,3,11921,52137,kt_1,2018-10-15,
923066,4,11922,52137,kt_1,2018-10-15,
923067,2,11991,52155,kt_1,2018-10-15,
923068,5,11992,52155,kt_1,2018-10-15,
923069,5,11993,52155,kt_1,2018-10-15,
923070,4,11994,52155,kt_1,2018-10-15,
923071,2,11995,52155,kt_1,2018-10-15,
923072,5,11996,52155,kt_1,2018-10-15,
923073,2,11997,52155,kt_1,2018-10-15,
923074,5,11998,52155,kt_1,2018-10-15,
923075,5,11999,52155,kt_1,2018-10-15,
923076,2,12000,52155,kt_1,2018-10-15,
923077,5,12001,52155,kt_1,2018-10-15,
923078,2,12002,52155,kt_1,2018-10-15,
923079,3,12003,52155,kt_1,2018-10-15,
923080,4,12004,52155,kt_1,2018-10-15,
923081,3,12005,52155,kt_1,2018-10-15,
923082,3,12006,52155,kt_1,2018-10-15,
923083,3,12007,52155,kt_1,2018-10-15,
923084,4,12008,52155,kt_1,2018-10-15,
923085,4,12009,52155,kt_1,2018-10-15,
923086,0,12010,52155,kt_1,2018-10-15,
923087,2,12011,52155,kt_1,2018-10-15,
923088,2,12012,52155,kt_1,2018-10-15,
923089,4,12013,52155,kt_1,2018-10-15,
923090,5,12014,52155,kt_1,2018-10-15,
923091,5,12015,52155,kt_1,2018-10-15,
923092,4,12016,52155,kt_1,2018-10-15,
923093,5,12017,52155,kt_1,2018-10-15,
923094,4,12018,52155,kt_1,2018-10-15,
923095,4,12019,52155,kt_1,2018-10-15,
923096,5,12020,52155,kt_1,2018-10-15,
923097,3,12021,52155,kt_1,2018-10-15,
923098,4,12022,52155,kt_1,2018-10-15,
923099,3,12023,52155,kt_1,2018-10-15,
923100,2,12100,52165,kt_1,2018-10-15,
923101,3,12101,52165,kt_1,2018-10-15,
923102,3,12102,52165,kt_1,2018-10-15,
923103,5,12103,52165,kt_1,2018-10-15,
923104,5,12104,52165,kt_1,2018-10-15,
923105,2,12105,52165,kt_1,2018-10-15,
923106,5,12106,52165,kt_1,2018-10-15,
923107,5,12107,52165,kt_1,2018-10-15,
923108,3,12108,52165,kt_1,2018-10-15,
923109,5,12109,52165,kt_1,2018-10-15,
923110,2,12110,52165,kt_1,2018-10-15,
923111,5,12111,52165,kt_1,2018-10-15,
923112,2,12112,52165,kt_1,2018-10-15,
923113,5,12113,52165,kt_1,2018-10-15,
923114,5,12114,52165,kt_1,2018-10-15,
923115,2,12115,52165,kt_1,2018-10-15,
923116,3,12116,52165,kt_1,2018-10-15,
923117,5,12117,52165,kt_1,2018-10-15,
923118,3,12118,52165,kt_1,2018-10-15,
923119,2,12119,52165,kt_1,2018-10-15,
923120,3,12120,52165,kt_1,2018-10-15,
923121,2,12121,52165,kt_1,2018-10-15,
923122,3,12122,52165,kt_1,2018-10-15,
923123,5,12123,52165,kt_1,2018-10-15,
923124,2,12124,52165,kt_1,2018-10-15,
923125,5,12125,52165,kt_1,2018-10-15,
923126,5,12126,52165,kt_1,2018-10-15,
923127,3,12127,52165,kt_1,2018-10-15,
923128,5,12128,52165,kt_1,2018-10-15,
923129,4,12129,52165,kt_1,2018-10-15,
923130,2,12130,52165,kt_1,2018-10-15,
923131,5,12131,52165,kt_1,2018-10-15,
923132,5,12132,52165,kt_1,2018-10-15,
923133,3,12133,52165,kt_1,2018-10-15,
924702,3,11844,52515,kt_1,2018-10-15,
924703,4,11845,52515,kt_1,2018-10-15,
924704,4,11846,52515,kt_1,2018-10-15,
924705,3,11847,52515,kt_1,2018-10-15,
924706,4,11848,52515,kt_1,2018-10-15,
924707,4,11863,52515,kt_1,2018-10-15,
924708,3,11862,52515,kt_1,2018-10-15,
924709,4,11859,52515,kt_1,2018-10-15,
924710,3,11861,52515,kt_1,2018-10-15,
924711,3,11860,52515,kt_1,2018-10-15,
924712,3,11849,52515,kt_1,2018-10-15,
924713,3,11850,52515,kt_1,2018-10-15,
924714,3,11851,52515,kt_1,2018-10-15,
924715,3,11852,52515,kt_1,2018-10-15,
924716,3,11853,52515,kt_1,2018-10-15,
924717,3,11854,52515,kt_1,2018-10-15,
924718,3,11855,52515,kt_1,2018-10-15,
