id,semester_id,course_id,name
29367,20,1418,Безопасность жизнедеятельности
29368,20,1418,Управление IT-сервисами и контентом
29369,20,1418,Теория игр
29370,20,1418,Инновационный менеджмент
29371,20,1418,Элективные дисциплины по физической культуре и спорту
29372,20,1418,Учебно-исследовательская работа студентов
29373,20,1418,Планирование и организация разработки инновационной продукции (ГПО-1-4)
29374,20,1418,Базы данных
29375,19,1333,Философия
29376,19,1333,Информационное право и защита интеллектуальной собственности
29377,19,1333,Культурология
29378,19,1333,Информатика и программирование
29379,19,1333,Логистика
29380,19,1333,Финансовый менеджмент
29381,19,1333,Теория вероятностей и математическая статистика
29382,19,1333,Элективные дисциплины по физической культуре и спорту
29383,20,1417,Информационные технологии и анализ данных
29384,20,1417,Моделирование и анализ бизнес-процессов
29385,20,1417,Теория организации
29386,20,1417,Прикладная статистика
29387,20,1417,Рынки информационно-коммуникационных технологий
29388,20,1417,Элективные дисциплины по физической культуре и спорту
29389,20,1417,Учебно-исследовательская работа студентов
29390,20,1417,Планирование и организация разработки инновационной продукции (ГПО-1-4)
29430,19,1334,Геоинформационные системы
29431,19,1334,Компьютерная графика
29432,19,1334,Проектирование и архитектура программных систем
29433,19,1334,Организация баз данных
29434,19,1334,Исследование операций и теория принятия решений
29435,19,1334,Планирование и организация разработки инновационной продукции (ГПО-2-4)
29436,20,1418,Экономика
29437,20,1418,Функциональное и логическое программирование
29438,20,1418,Организация баз данных
29439,20,1418,Управление ИТ-сервисами и контентом
29440,20,1418,Методы контроля и оценки качества программного обеспечения
29441,20,1418,Планирование и организация разработки инновационной продукции (ГПО-2-4)
29442,19,1333,Математика
29443,19,1333,Вычислительная математика
29444,19,1333,Операционные системы и сети
29445,20,1417,Теория вероятностей и математическая статистика
29446,20,1417,Информатика и программирование
29447,20,1417,Компьютерная графика
29448,20,1417,Теория автоматов и формальных языков
29449,20,1417,Операционные системы и сети
29450,19,1333,Иностранный язык
29451,19,1333,Интеллектуальные вычислительные системы
29452,19,1333,Научный семинар: Управление жизненным циклом тиражных (рыночных) программных продуктов
29453,19,1333,Методы и алгоритмы распознавания и цифровой обработки данных
29454,19,1333,Научно-исследовательская работа (рассред.)
29488,19,1334,Базы данных
29489,19,1334,Вычислительная математика
29490,19,1334,Сети и телекоммуникации
29491,19,1334,Операционные системы
29492,19,1334,Учебно-исследовательская работа 2
29493,19,1334,Анализ и обработка изображений (ГПО-2)
29494,20,1418,Метрология и технические измерения
29495,20,1418,Операционные системы
29496,20,1418,Исследование операций
29497,20,1418,Учебно-исследовательская работа 3
29498,20,1418,Распределённые вычислительные системы (ГПО-3)
29499,19,1333,Экономика
29500,19,1333,Дополнительные главы математики
29501,19,1333,"Электротехника, электроника и схемотехника"
29502,19,1333,Объектно-ориентированное программирование
29503,19,1333,Структуры и алгоритмы обработки данных в ЭВМ
29504,20,1417,Вычислительная математика
29505,20,1417,Объектно-ориентированное программирование
29506,20,1417,Структуры и алгоритмы обработки данных в ЭВМ
29507,20,1417,Разработка веб-сервисов для научных и прикладных задач
29508,20,1417,Учебно-исследовательская работа 1
29509,20,1417,Робототехнические системы (ГПО-1)
29510,19,1333,Технология разработки программного обеспечения
29511,19,1333,Архитектура вычислительных комплексов
29512,19,1333,Вычислительные системы
29513,19,1333,Распределённые сервис-ориентированные системы
29514,20,1417,Обработка и анализ данных с помощью нейронных сетей
29515,20,1417,Научно-исследовательская работа (рассред.)
29516,19,1333,Математические методы финансового анализа
29517,19,1333,Математические и инструментальные методы поддержки принятия решений
29518,19,1333,Рынок ценных бумаг
29519,20,1417,Реинжиниринг бизнес-процессов
29559,19,1334,Статистика
29560,19,1334,Теория систем и системный анализ
29561,19,1334,Бухгалтерский учёт
29562,19,1334,Программная инженерия
29563,19,1334,Математическое и имитационное моделирование экономических процессов
29564,19,1334,Информационный менеджмент
29565,19,1334,Проектирование экономических информационных систем 2 (ГПО-2)
29566,20,1418,Эконометрика
29567,20,1418,Математическое и имитационное моделирование экономических процессов
29568,20,1418,Информационные системы в бухгалтерском учёте
29569,20,1418,Проектирование систем принятия решений в экономике 1 (ГПО-3)
29570,19,1333,"Вычислительные системы, сети и телекоммуникации"
29571,19,1333,Мировая экономика
29572,20,1417,Теория систем и системный анализ
29573,20,1417,Графические средства в экономических информационных системах
29574,20,1417,Финансы и кредит
29575,20,1417,Предметно-ориентированные экономические информационные системы
29576,20,1417,Программная инженерия
29577,20,1417,Информационные системы и технологии
29578,20,1417,Проектирование экономических информационных систем (ГПО-1)
29595,19,1334,Связи с общественностью в органах государственной власти
29596,19,1334,Региональное управление и территориальное планирование
29597,19,1334,Эконометрика
29598,19,1334,Исследование социально-экономических и политических процессов
29599,19,1334,Управление проектами
29600,20,1418,Бухгалтерский и управленческий учет
29601,20,1418,Управление персоналом
29602,20,1418,Государственные и муниципальные финансы
29603,19,1333,Социальная психология
29604,19,1333,Теория управления
29605,19,1333,Основы государственного и муниципального управления
29606,19,1333,Государственное регулирование экономики
29607,19,1333,Статистика
29608,20,1417,Административное право
29609,20,1417,Демография
29610,20,1417,Статистика
29611,19,1333,Консалтинг и управление проектами в государственном и муниципальном управлении
29612,19,1333,Государственное прогнозирование и управление государственными программами
29613,19,1333,Управление административными процессами
29614,19,1333,Научный семинар: Современные проблемы развития электронного государства
29615,19,1333,"Документационное обеспечение управленческой деятельности: методы, технологии и информационные системы"
29616,19,1333,Государственные информационные ресурсы и системы
29617,19,1333,Практика по получению профессиональных умений и опыта профессиональной деятельности (технологическая практика) (рассред.)
30160,19,1333,Час куратора
30161,19,1327,Час куратора
30258,20,1417,Час куратора
30260,20,1411,Час куратора
30317,20,1417,Распознавание образов
30318,20,1417,Управление программными проектами
30363,21,1521,Безопасность жизнедеятельности
30364,21,1521,Новые технологии в программировании
30365,21,1521,Автоматизация конструкторского и технологического проектирования
30366,21,1521,Организация ЭВМ и систем
30367,21,1521,Сети и телекоммуникации
30368,21,1521,Геометрическое моделирование в САПР
30369,21,1521,Научно-исследовательская работа студентов 1
30370,21,1521,Информационные системы и САПР (ГПО-4)
30448,21,1520,Компьютерная графика
30449,21,1520,Метрология и технические измерения
30450,21,1520,Теория систем
30451,21,1520,Теоретическая механика
30452,21,1520,Математические основы теории систем
30453,21,1520,Элективные дисциплины по физической культуре и спорту
30454,21,1520,Микропроцессорные устройства
30455,21,1520,Элементы и устройства систем автоматики
30456,21,1520,Программная инженерия и технология(ГПО-2)
30457,21,1527,Правоведение
30458,21,1527,Функциональное и логическое программирование
30459,21,1527,Проектирование и техническое сопровождение компьютерных сетей
30460,21,1527,Системы цифровой обработки сигналов
30461,21,1527,Системный анализ
30462,21,1527,Параллельное программирование
30463,21,1527,Теория языков программирования и методы трансляции
30464,21,1527,Программное обеспечение для медицинских исследований (ГПО-4)
30587,21,1527,Информационное право и защита интеллектуальной собственности
30588,21,1527,Тестирование программного обеспечения
30589,21,1527,Функциональное и логическое программирование
30590,21,1527,Методы и технологии программирования
30591,21,1527,Управление жизненным циклом программных систем
30592,21,1527,Разработка интернет-приложений
30593,21,1527,Учебно-исследовательская работа студентов
30594,21,1527,Планирование и организация разработки инновационной продукции (ГПО-2-4)
30638,21,1520,Метрология и технические измерения
30639,21,1520,Теоретическая механика
30640,21,1520,Микропроцессорные устройства
30641,21,1520,Теория систем
30642,21,1520,Математические основы теории систем
30643,21,1520,Элективные дисциплины по физической культуре и спорту
30644,21,1520,Управление в организационных системах
30645,21,1520,Анализ и оптимизация технических устройств и систем (ГПО-2)
30646,21,1520,Основы проектирования систем и средств управления
30657,21,1526,Менеджмент
30658,21,1526,Геоинформационные системы
30659,21,1526,Компьютерная графика
30660,21,1526,Проектирование и архитектура программных систем
30661,21,1526,Организация баз данных
30662,21,1526,Моделирование и анализ бизнес-процессов
30663,21,1526,Исследование операций и теория принятия решений
30664,21,1526,Элективные дисциплины по физической культуре и спорту
30665,21,1526,Учебно-исследовательская работа студентов
30666,21,1526,Планирование и организация разработки инновационной продукции (ГПО-1-4)
30786,21,1526,Связи с общественностью в органах государственной власти
30787,21,1526,Моделирование и анализ бизнес-процессов
30788,21,1526,Региональное управление и территориальное планирование
30789,21,1526,Эконометрика
30790,21,1526,Исследование социально-экономических и политических процессов
30791,21,1526,Управление проектами
30792,21,1526,Элективные дисциплины по физической культуре и спорту
30793,21,1526,Учебно-исследовательская работа студентов
30794,21,1520,Метрология и технические измерения
30795,21,1520,Проблемно-ориентированные вычислительные системы
30796,21,1520,"Электротехника, электроника и схемотехника"
30797,21,1520,Операционные системы
30798,21,1520,Элективные дисциплины по физической культуре и спорту
30799,21,1520,Теория принятия решения
30800,21,1520,Методы принятия управленческих решений (ГПО-2)
30801,21,1520,Финансовая математика
31028,21,1527,Планирование и организация вывода программного продукта на рынок
31029,21,1527,IT-маркетинг
31030,21,1527,Бизнес-планирование
31031,21,1527,Исследование операций и теория принятия решений
31032,21,1527,Электронный бизнес
31033,21,1527,Учебно-исследовательская работа студентов
31346,21,1520,Компьютерная графика
31347,21,1520,Теория систем и системный анализ
31348,21,1520,Теория и системы управления
31349,21,1520,Искусственный интеллект
31350,21,1520,Элективные дисциплины по физической культуре и спорту
31351,21,1520,Схемотехника
31352,21,1520,Вычислительная математика
31353,21,1520,Программная инженерия и технология (ГПО-2)
31377,21,1520,Метрология и технические измерения
31378,21,1520,Системное программное обеспечение
31379,21,1520,Теоретическая механика
31380,21,1520,Математические основы теории систем
31381,21,1520,Элективные дисциплины по физической культуре и спорту
31382,21,1520,Микропроцессорные устройства
31383,21,1520,Элементы и устройства систем автоматики
31384,21,1520,Электрические машины и электропривод (групповое проектное обучение - ГПО 2)
31434,21,1521,Безопасность жизнедеятельности
31435,21,1521,Информационная безопасность
31436,21,1521,Инфокоммуникационные системы и сети
31437,21,1521,Моделирование информационных систем
31438,21,1521,Модели и математические методы в исследовании систем (ГПО-4)
31439,21,1521,Управление проектами
31440,21,1521,Аналитические методы проектирования
31456,21,1521,Принятие управленческих решений
31457,21,1521,"Системный анализ, оптимизация и принятие решений"
31458,21,1521,Интеллектуальные технологии и представление знаний
31459,21,1521,Компьютерное моделирование систем
31460,21,1521,Компьютерное моделирование сложных технических управляемых систем (СТУС) (ГПО-4)
31461,21,1521,Основы проектирования систем и средств управления
31462,21,1521,Методы технико-экономического обоснования проектов
31590,21,1520,Проблемно-ориентированные вычислительные системы
31591,21,1520,Экология
31592,21,1520,"Электротехника, электроника и схемотехника"
31593,21,1520,Метрология и технические измерения
31594,21,1520,Элективные дисциплины по физической культуре и спорту
31595,21,1520,Теория принятия решения
31596,21,1520,Методы принятия управленческих решений (ГПО2)
31597,21,1520,Финансовая математика
31623,21,1526,Менеджмент
31624,21,1526,Базы данных
31625,21,1526,Сети и телекоммуникации
31626,21,1526,Операционные системы
31627,21,1526,Элективные дисциплины по физической культуре и спорту
31628,21,1526,Методы оптимизации
31629,21,1526,Системный анализ
31630,21,1526,Учебно-исследовательская работа 2
31631,21,1526,Анализ и обработка изображений (ГПО-2)
31725,21,1521,Безопасность жизнедеятельности
31726,21,1521,Защита информации
31727,21,1521,Сети и телекоммуникации
31728,21,1521,Моделирование систем
31729,21,1521,Модели и математические методы в исследовании систем (ГПО-4)
31730,21,1521,Управление проектами
31731,21,1521,Информационные системы в экономике
31835,21,1521,Прикладные методы искусственного интеллекта
31836,21,1521,Информационные сети и телекоммуникации
31837,21,1521,Моделирование систем управления
31838,21,1521,Технические средства автоматизации и управления
31839,21,1521,Технологии создания Интернет-приложений
31840,21,1521,Научно-исследовательская работа студентов-1
31841,21,1521,Оптимальные и адаптивные системы управления сложными объектами (ГПО-4)
31842,21,1521,Автоматизированные комплексы распределенного управления
31910,21,1521,Проектирование автоматизированных систем
31911,21,1521,Моделирование систем управления
31912,21,1521,Микропроцессорные средства автоматизации и управления
31913,21,1521,Оптимизация систем
31914,21,1521,Методы и алгоритмы синтеза автоматических регуляторов
31915,21,1521,SCADA-системы
31916,21,1521,Программное обеспечение АСУ (групповое проектное обучение - ГПО 4)
31917,21,1521,Программируемые логические контроллеры
31954,21,1526,Менеджмент
31955,21,1526,Статистика и эконометрика
31956,21,1526,Бухгалтерский учёт
31957,21,1526,Базы данных
31958,21,1526,Программная инженерия
31959,21,1526,Математическое и имитационное моделирование экономических процессов
31960,21,1526,Элективные дисциплины по физической культуре и спорту
31961,21,1526,Информационный менеджмент
31962,21,1526,Проектирование экономических информационных систем 2 (ГПО-2)
32055,21,1526,Менеджмент
32056,21,1526,Моделирование и анализ бизнес-процессов
32057,21,1526,Теория отраслевых рынков
32058,21,1526,Разработка и анализ требований
32059,21,1526,Тестирование программного обеспечения
32060,21,1526,Разработка интернет-приложений
32061,21,1526,Элективные дисциплины по физической культуре и спорту
32062,21,1526,Учебно-исследовательская работа студентов
32293,21,1527,Трудовое право
32294,21,1527,Управление персоналом
32295,21,1527,Информационные технологии в управлении
32296,21,1527,Налоги и налогообложение
32297,21,1527,Прогнозирование и планирование
32298,21,1527,Принятие и исполнение государственных решений
32299,21,1527,Учебно-исследовательская работа студентов
32302,21,1527,Правоведение
32303,21,1527,Информационная безопасность
32304,21,1527,Налогообложение
32305,21,1527,Мировые информационные ресурсы
32306,21,1527,Исследование операций и методы оптимизации в экономике
32307,21,1527,Проектирование информационных систем
32308,21,1527,Научно-исследовательская работа в семестре
32309,21,1527,Проектирование систем принятия решений в экономике 2 (ГПО-4)
32310,21,1527,Технико-экономический анализ деятельности предприятий
32504,22,1605,Защита информации
32505,22,1605,Промышленная логистика
32506,22,1605,Научно-исследовательская работа студентов 2
32507,22,1605,Основы разработки САПР
32508,22,1605,Патентоведение
32583,22,1604,Правоведение
32584,22,1604,Менеджмент
32585,22,1604,Социология
32586,22,1604,Теория автоматического управления
32587,22,1604,Экология
32588,22,1604,Элективные дисциплины по физической культуре и спорту
32589,22,1604,Системное программное обеспечение
32590,22,1604,Прикладные методы системного анализа (ГПО-3)
32591,22,1604,Спецкурс
32592,22,1611,Защита информации
32593,22,1611,Проектирование и техническое сопровождение компьютерных сетей
32594,22,1611,Методы оптимизации
32595,22,1611,Вычислительные системы и сети
32706,22,1611,Функциональное и логическое программирование
32707,22,1611,Системный анализ
32708,22,1611,Управление программными проектами
32709,22,1611,Имитационное моделирование
32746,22,1604,Правоведение
32747,22,1604,Менеджмент
32748,22,1604,Социология
32749,22,1604,Теория автоматического управления
32750,22,1604,Экология
32751,22,1604,Элективные дисциплины по физической культуре и спорту
32752,22,1604,Теория и проектирование информационных систем
32753,22,1604,Синтез управляющих программ микроконтроллеров на моделях (ГПО-3)
32754,22,1604,Основы компьютерного моделирования физико-технических задач
32764,22,1610,Безопасность жизнедеятельности
32765,22,1610,Экономика
32766,22,1610,Функциональное и логическое программирование
32767,22,1610,Организация баз данных
32768,22,1610,Управление ИТ-сервисами и контентом
32769,22,1610,Элективные дисциплины по физической культуре и спорту
32770,22,1610,Методы контроля и оценки качества программного обеспечения
32771,22,1610,Учебно-исследовательская работа студентов
32772,22,1610,Планирование и организация разработки инновационной продукции (ГПО-1-4)
32882,22,1610,Безопасность жизнедеятельности
32883,22,1610,Бухгалтерский и управленческий учет
32884,22,1610,Управление персоналом
32885,22,1610,Элективные дисциплины по физической культуре и спорту
32886,22,1610,Базы данных
32887,22,1610,Государственные и муниципальные финансы
32888,22,1610,Учебно-исследовательская работа студентов
32889,22,1604,Правоведение
32890,22,1604,Менеджмент
32891,22,1604,Технология программирования
32892,22,1604,Математические методы исследования систем
32893,22,1604,Элективные дисциплины по физической культуре и спорту
32894,22,1604,Вычислительная математика
32895,22,1604,Математические методы в информатике (ГПО-3)
33106,22,1611,Управление проектами
33107,22,1611,Управление жизненным циклом программных продуктов
33108,22,1611,Основы организации бизнеса IT-компаний
33109,22,1611,IT-маркетинг
33110,22,1611,Архитектура предприятия
33383,22,1604,Правоведение
33384,22,1604,Менеджмент
33385,22,1604,Метрология и технические измерения
33386,22,1604,Методы оптимальных решений
33387,22,1604,Модели и методы анализа проектных решений
33388,22,1604,Элективные дисциплины по физической культуре и спорту
33389,22,1604,Новые технологии в программировании
33390,22,1604,Объектно-ориентированное проектирование (ГПО-3)
33408,22,1604,Правоведение
33409,22,1604,Менеджмент
33410,22,1604,Теория автоматического управления
33411,22,1604,Социология
33412,22,1604,Экология
33413,22,1604,Элективные дисциплины по физической культуре и спорту
33414,22,1604,Научно-исследовательская работа студентов
33415,22,1604,Информационное обеспечение систем управления (групповое проектное обучение - ГПО 3)
33465,22,1605,Организация и планирование производства
33466,22,1605,Информационно-аналитические системы управления
33467,22,1605,Специализированная подготовка разработчиков бизнес приложений
33468,22,1605,Инструментальные средства информационных систем
33487,22,1605,Безопасность жизнедеятельности
33488,22,1605,Защита информации
33489,22,1605,"Системный анализ, оптимизация и принятие решений"
33490,22,1605,Проектная деятельность в управлении
33491,22,1605,Информационные технологии в технико-экономических системах
33603,22,1604,Правоведение
33604,22,1604,Менеджмент
33605,22,1604,Технология программирования
33606,22,1604,Математические методы исследования систем
33607,22,1604,Методы и средства проектирования информационных систем
33608,22,1604,Интеллектуальные системы и технологии
33609,22,1604,Элективные дисциплины по физической культуре и спорту
33610,22,1604,Вычислительная математика
33611,22,1604,Математические методы в информатике (ГПО3)
33641,22,1610,Безопасность жизнедеятельности
33642,22,1610,Метрология и технические измерения
33643,22,1610,Базы данных
33644,22,1610,Сети и телекоммуникации
33645,22,1610,Операционные системы
33646,22,1610,Элективные дисциплины по физической культуре и спорту
33647,22,1610,Учебно-исследовательская работа 3
33648,22,1610,Системы виртуальной и дополненной реальности (ГПО-3)
33724,22,1605,Языковые средства создания гипердокументов
33725,22,1605,Организация и планирование производства
33726,22,1605,Информационно-аналитические системы управления
33727,22,1605,Специализированная подготовка разработчиков бизнес приложений
33808,22,1605,Безопасность жизнедеятельности
33809,22,1605,Элементы гидро- и пневмоавтоматики
33810,22,1605,Автоматизированные информационно-управляющие системы
33811,22,1605,Защита информации
33812,22,1605,Научно-исследовательская работа студентов-2
33866,22,1605,Безопасность жизнедеятельности
33867,22,1605,Элементы гидро- и пневмоавтоматики
33868,22,1605,Проектирование автоматизированных систем
33869,22,1605,Диагностика и надежность автоматизированных систем
33870,22,1605,Автоматизированные информационно-управляющие системы
33871,22,1605,Организация и планирование автоматизированных производств
33905,22,1610,Безопасность жизнедеятельности
33906,22,1610,Операционные системы
33907,22,1610,Статистика и эконометрика
33908,22,1610,Базы данных
33909,22,1610,Математическое и имитационное моделирование экономических процессов
33910,22,1610,Элективные дисциплины по физической культуре и спорту
33911,22,1610,Информационные системы в бухгалтерском учёте
33912,22,1610,Проектирование систем принятия решений в экономике 1 (ГПО-3)
33993,22,1610,Безопасность жизнедеятельности
33994,22,1610,Управление IT-сервисами и контентом
33995,22,1610,Теория игр
33996,22,1610,Инновационный менеджмент
33997,22,1610,Элективные дисциплины по физической культуре и спорту
33998,22,1610,Учебно-исследовательская работа студентов
33999,22,1610,Базы данных
34209,22,1611,Гражданское право
34210,22,1611,Информационные технологии в управлении
34211,22,1611,Прогнозирование и планирование
34212,22,1611,Государственная и муниципальная служба
34213,22,1611,Организация деятельности органа управления
34214,22,1611,Менеджмент
34215,22,1611,Исследование операций и методы оптимизации в экономике
34216,22,1611,Проектирование информационных систем
34217,22,1611,Проектный практикум
34218,22,1611,Маркетинг
34219,22,1611,Сетевая экономика
35788,21,1526,Анализ и обработка изображений (ГПО-2) / Учебно-исследовательская работа 2
36228,23,1701,Прикладные методы искусственного интеллекта
36229,23,1701,Информационные сети и телекоммуникации
36230,23,1701,Моделирование систем управления
36231,23,1701,Технические средства автоматизации и управления
36232,23,1701,Технологии создания Интернет-приложений
36233,23,1701,Научно-исследовательская работа студентов-1
36234,23,1701,Оптимальные и адаптивные системы управления сложными объектами (ГПО-4)
36235,23,1701,Автоматизированные комплексы распределенного управления
36337,23,1701,Принятие управленческих решений
36338,23,1701,Теория и технология программирования
36339,23,1701,Интеллектуальные технологии и представление знаний
36340,23,1701,"Системный анализ, оптимизация и принятие решений"
36341,23,1701,Компьютерное моделирование систем
36342,23,1701,Компьютерное моделирование сложных технических управляемых систем (СТУС) (ГПО-4)
36343,23,1701,Методы технико-экономического обоснования проектов
36430,23,1707,Трудовое право
36431,23,1707,Управление персоналом
36432,23,1707,Информационные технологии в управлении
36433,23,1707,Налоги и налогообложение
36434,23,1707,Прогнозирование и планирование
36435,23,1707,Принятие и исполнение государственных решений
36436,23,1707,Учебно-исследовательская работа студентов
36437,23,1701,Безопасность жизнедеятельности
36438,23,1701,Защита информации
36439,23,1701,Сети и телекоммуникации
36440,23,1701,Моделирование систем
36441,23,1701,Модели и математические методы в исследовании систем (ГПО-4)
36442,23,1701,Управление проектами
36443,23,1701,Информационные системы в экономике
36807,23,1707,Информационное право и защита интеллектуальной собственности
36808,23,1707,Тестирование программного обеспечения
36809,23,1707,Функциональное и логическое программирование
36810,23,1707,Методы и технологии программирования
36811,23,1707,Управление жизненным циклом программных систем
36812,23,1707,Разработка интернет-приложений
36813,23,1707,Учебно-исследовательская работа студентов
36814,23,1707,Планирование и организация разработки инновационной продукции (ГПО-1-4)
36843,23,1701,Технологии создания Интернет-приложений
36844,23,1701,Организация ЭВМ и систем
36845,23,1701,Сети и телекоммуникации
36846,23,1701,Геометрическое моделирование в САПР
36847,23,1701,Научно-исследовательская работа студентов 1
36848,23,1701,Информационные системы и САПР (ГПО-4)
36849,23,1701,Основы разработки САПР
36861,23,1701,Проектирование автоматизированных систем
36862,23,1701,Моделирование систем управления
36863,23,1701,Микропроцессорные средства автоматизации и управления
36864,23,1701,Оптимизация систем
36865,23,1701,Методы и алгоритмы синтеза автоматических регуляторов
36866,23,1701,SCADA-системы
36867,23,1701,Программное обеспечение АСУ (групповое проектное обучение - ГПО 4)
37016,23,1701,Безопасность жизнедеятельности
37017,23,1701,Информационная безопасность
37018,23,1701,Инфокоммуникационные системы и сети
37019,23,1701,Моделирование информационных систем
37020,23,1701,Модели и математические методы в исследовании систем (ГПО4)
37021,23,1701,Управление проектами
37022,23,1701,Аналитические методы проектирования
37050,23,1707,Правоведение
37051,23,1707,Основы разработки программного обеспечения
37052,23,1707,Функциональное и логическое программирование
37053,23,1707,Проектирование и техническое сопровождение компьютерных сетей
37054,23,1707,Системы цифровой обработки сигналов
37055,23,1707,Параллельное программирование
37056,23,1707,Теория языков программирования и методы трансляции
37057,23,1707,Программное обеспечение для медицинских исследований (ГПО-4)
37249,23,1707,Правоведение
37250,23,1707,Информационная безопасность
37251,23,1707,Налогообложение
37252,23,1707,Исследование операций и методы оптимизации в экономике
37253,23,1707,Проектирование информационных систем
37254,23,1707,Маркетинг
37255,23,1707,Научно-исследовательская работа в семестре
37256,23,1707,Сетевая экономика
37322,23,1707,Управление персоналом
37323,23,1707,Планирование и организация вывода программного продукта на рынок
37324,23,1707,IT-маркетинг
37325,23,1707,Бизнес-планирование
37326,23,1707,Исследование операций и теория принятия решений
37327,23,1707,Электронный бизнес
37328,23,1707,Учебно-исследовательская работа студентов
45049,24,1785,Безопасность жизнедеятельности
45050,24,1785,Автоматизированные информационно-управляющие системы
45051,24,1785,Элементы гидро- и пневмоавтоматики
45052,24,1785,Защита информации
45053,24,1785,Научно-исследовательская работа студентов-2
45144,24,1785,Безопасность жизнедеятельности
45145,24,1785,Защита информации
45146,24,1785,Проектная деятельность в управлении
45147,24,1785,"Системный анализ, оптимизация и принятие решений"
45148,24,1785,Информационные технологии в технико-экономических системах
45224,24,1791,Гражданское право
45225,24,1791,Информационные технологии в управлении
