id,week_id,training_id,plan_loading,loading
3017930,538,213193,0,0
3017931,539,213193,2,0
3017932,522,213194,0,0
3017933,523,213194,0,0
3017934,524,213194,0,0
3017935,525,213194,0,0
3017936,526,213194,0,0
3017937,527,213194,0,0
3017938,528,213194,0,0
3017939,529,213194,0,0
3017940,530,213194,0,0
3017941,531,213194,4,0
3017942,532,213194,0,0
3017943,533,213194,4,0
3017944,534,213194,0,0
3017945,535,213194,4,0
3017946,536,213194,0,0
3017947,537,213194,0,0
3017948,538,213194,0,0
3017949,539,213194,0,0
3017950,522,213196,2,0
3017951,523,213196,2,0
3017952,524,213196,2,0
3017953,525,213196,2,0
3017954,526,213196,2,0
3017955,527,213196,2,0
3017956,528,213196,2,0
3017957,529,213196,2,0
3017958,530,213196,2,0
3017959,531,213196,2,0
3017960,532,213196,2,0
3017961,533,213196,2,0
3017962,534,213196,2,0
3017963,535,213196,2,0
3017964,536,213196,2,0
3017965,537,213196,2,0
3017966,538,213196,2,0
3017967,539,213196,2,0
3017968,522,213197,4,0
3017969,523,213197,0,0
3017970,524,213197,4,0
3017971,525,213197,0,0
3017972,526,213197,4,0
3017973,527,213197,0,0
3017974,528,213197,4,0
3017975,529,213197,0,0
3017976,530,213197,4,0
3017977,531,213197,0,0
3017978,532,213197,4,0
3017979,533,213197,0,0
3017980,534,213197,4,0
3017981,535,213197,0,0
3017982,536,213197,4,0
3017983,537,213197,0,0
3017984,538,213197,4,0
3017985,539,213197,0,0
3017986,522,213199,2,0
3017987,523,213199,2,0
3017988,524,213199,2,0
3017989,525,213199,2,0
3017990,526,213199,2,0
3017991,527,213199,2,0
3017992,528,213199,2,0
3017993,529,213199,2,0
3017994,530,213199,2,0
3017995,531,213199,2,0
3017996,532,213199,0,0
3017997,533,213199,2,0
3017998,534,213199,0,0
3017999,535,213199,2,0
3018000,536,213199,0,0
3018001,537,213199,2,0
3018002,538,213199,0,0
3018003,539,213199,2,0
3018004,522,213200,4,0
3018005,523,213200,0,0
3018006,524,213200,4,0
3018007,525,213200,0,0
3018008,526,213200,4,0
3018009,527,213200,0,0
3018010,528,213200,4,0
3018011,529,213200,0,0
3018012,530,213200,4,0
3018013,531,213200,0,0
3018014,532,213200,4,0
3018015,533,213200,0,0
3018016,534,213200,4,0
3018017,535,213200,0,0
3018018,536,213200,4,0
3018019,537,213200,0,0
3018020,538,213200,4,0
3018021,539,213200,0,0
3018022,522,213202,2,0
3018023,523,213202,2,0
3018024,524,213202,2,0
3018025,525,213202,2,0
3018026,526,213202,2,0
3018027,527,213202,2,0
3018028,528,213202,2,0
3018029,529,213202,2,0
3018030,530,213202,2,0
3018031,531,213202,2,0
3018032,532,213202,2,0
3018033,533,213202,2,0
3018034,534,213202,2,0
3018035,535,213202,2,0
3018036,536,213202,2,0
3018037,537,213202,2,0
3018038,538,213202,2,0
3018039,539,213202,2,0
3018040,522,213203,0,0
3018041,523,213203,4,0
3018042,524,213203,0,0
3018043,525,213203,4,0
3018044,526,213203,0,0
3018045,527,213203,4,0
3018046,528,213203,0,0
3018047,529,213203,4,0
3018048,530,213203,0,0
3018049,531,213203,4,0
3018050,532,213203,0,0
3018051,533,213203,4,0
3018052,534,213203,0,0
3018053,535,213203,4,0
3018054,536,213203,0,0
3018055,537,213203,4,0
3018056,538,213203,0,0
3018057,539,213203,4,0
3018058,522,213205,2,0
3018059,523,213205,0,0
3018060,524,213205,2,0
3018061,525,213205,0,0
3018062,526,213205,2,0
3018063,527,213205,0,0
3018064,528,213205,2,0
3018065,529,213205,0,0
3018066,530,213205,2,0
3018067,531,213205,0,0
3018068,532,213205,2,0
3018069,533,213205,0,0
3018070,534,213205,2,0
3018071,535,213205,0,0
3018072,536,213205,2,0
3018073,537,213205,0,0
3018074,538,213205,2,0
3018075,539,213205,0,0
3018076,522,213206,0,0
3018077,523,213206,4,0
3018078,524,213206,0,0
3018079,525,213206,4,0
3018080,526,213206,0,0
3018081,527,213206,4,0
3018082,528,213206,0,0
3018083,529,213206,4,0
3018084,530,213206,0,0
3018085,531,213206,4,0
3018086,532,213206,0,0
3018087,533,213206,4,0
3018088,534,213206,0,0
3018089,535,213206,4,0
3018090,536,213206,0,0
3018091,537,213206,4,0
3018092,538,213206,0,0
3018093,539,213206,4,0
3018094,522,213208,0,0
3018095,523,213208,0,0
3018096,524,213208,0,0
3018097,525,213208,0,0
3018098,526,213208,0,0
3018099,527,213208,0,0
3018100,528,213208,0,0
3018101,529,213208,0,0
3018102,530,213208,2,0
3018103,531,213208,2,0
3018104,532,213208,2,0
3018105,533,213208,2,0
3018106,534,213208,2,0
3018107,535,213208,2,0
3018108,536,213208,2,0
3018109,537,213208,2,0
3018110,538,213208,2,0
3018111,539,213208,2,0
3018112,522,213209,0,0
3018113,523,213209,0,0
3018114,524,213209,0,0
3018115,525,213209,0,0
3018116,526,213209,0,0
3018117,527,213209,0,0
3018118,528,213209,0,0
3018119,529,213209,0,0
3018120,530,213209,0,0
3018121,531,213209,2,0
3018122,532,213209,2,0
3018123,533,213209,2,0
3018124,534,213209,2,0
3018125,535,213209,2,0
3018126,536,213209,2,0
3018127,537,213209,2,0
3018128,538,213209,2,0
3018129,539,213209,2,0
3018130,522,213210,0,0
3018131,523,213210,0,0
3018132,524,213210,0,0
3018133,525,213210,0,0
3018134,526,213210,0,0
3018135,527,213210,0,0
3018136,528,213210,0,0
3018137,529,213210,0,0
3018138,530,213210,4,0
3018139,531,213210,0,0
3018140,532,213210,4,0
3018141,533,213210,0,0
3018142,534,213210,4,0
3018143,535,213210,0,0
3018144,536,213210,4,0
3018145,537,213210,0,0
3018146,538,213210,4,0
3018147,539,213210,0,0
3018148,522,213211,2,0
3018149,523,213211,4,0
3018150,524,213211,2,0
3018151,525,213211,4,0
3018152,526,213211,2,0
3018153,527,213211,4,0
3018154,528,213211,2,0
3018155,529,213211,4,0
3018156,530,213211,2,0
3018157,531,213211,4,0
3018158,532,213211,0,0
3018159,533,213211,4,0
3018160,534,213211,0,0
3018161,535,213211,4,0
3018162,536,213211,0,0
3018163,537,213211,4,0
3018164,538,213211,0,0
3018165,539,213211,4,0
3018166,522,213212,4,0
3018167,523,213212,2,0
3018168,524,213212,4,0
3018169,525,213212,2,0
3018170,526,213212,4,0
3018171,527,213212,2,0
3018172,528,213212,4,0
3018173,529,213212,2,0
3018174,530,213212,4,0
3018175,531,213212,4,0
3018176,532,213212,4,0
3018177,533,213212,4,0
3018178,534,213212,4,0
3018179,535,213212,4,0
3018180,536,213212,4,0
3018181,537,213212,4,0
3018182,538,213212,4,0
3018183,539,213212,4,0
3018184,522,213213,2,0
3018185,523,213213,4,0
3018186,524,213213,2,0
3018187,525,213213,4,0
3018188,526,213213,2,0
3018189,527,213213,4,0
3018190,528,213213,2,0
3018191,529,213213,4,0
3018192,530,213213,2,0
3018193,531,213213,4,0
3018194,532,213213,0,0
3018195,533,213213,4,0
3018196,534,213213,0,0
3018197,535,213213,4,0
3018198,536,213213,0,0
3018199,537,213213,4,0
3018200,538,213213,0,0
3018201,539,213213,4,0
3018202,522,213214,4,0
3018203,523,213214,2,0
3018204,524,213214,4,0
3018205,525,213214,2,0
3018206,526,213214,4,0
3018207,527,213214,2,0
3018208,528,213214,4,0
3018209,529,213214,2,0
3018210,530,213214,4,0
3018211,531,213214,2,0
3018212,532,213214,6,0
3018213,533,213214,2,0
3018214,534,213214,6,0
3018215,535,213214,2,0
3018216,536,213214,6,0
3018217,537,213214,2,0
3018218,538,213214,6,0
3018219,539,213214,2,0
3022360,522,213522,2,0
3022361,523,213522,2,0
3022362,524,213522,2,0
3022363,525,213522,2,0
3022364,526,213522,2,0
3022365,527,213522,2,0
3022366,528,213522,2,0
3022367,529,213522,2,0
3022368,530,213522,2,0
3022369,531,213522,2,0
3022370,532,213522,2,0
3022371,533,213522,2,0
3022372,534,213522,2,0
3022373,535,213522,2,0
3022374,536,213522,2,0
3022375,537,213522,2,0
3022376,538,213522,2,0
3022377,539,213522,2,0
3022378,522,213523,0,0
3022379,523,213523,4,0
3022380,524,213523,0,0
3022381,525,213523,4,0
3022382,526,213523,0,0
3022383,527,213523,4,0
3022384,528,213523,0,0
3022385,529,213523,4,0
3022386,530,213523,0,0
3022387,531,213523,4,0
3022388,532,213523,0,0
3022389,533,213523,4,0
3022390,534,213523,0,0
3022391,535,213523,4,0
3022392,536,213523,0,0
3022393,537,213523,4,0
3022394,538,213523,0,0
3022395,539,213523,4,0
3022396,522,213525,2,0
3022397,523,213525,2,0
3022398,524,213525,2,0
3022399,525,213525,2,0
3022400,526,213525,2,0
3022401,527,213525,2,0
3022402,528,213525,2,0
3022403,529,213525,2,0
3022404,530,213525,2,0
3022405,531,213525,2,0
3022406,532,213525,2,0
3022407,533,213525,2,0
3022408,534,213525,2,0
3022409,535,213525,2,0
3022410,536,213525,2,0
3022411,537,213525,2,0
3022412,538,213525,2,0
3022413,539,213525,2,0
3022414,522,213526,2,0
3022415,523,213526,2,0
3022416,524,213526,2,0
3022417,525,213526,2,0
3022418,526,213526,2,0
3022419,527,213526,2,0
3022420,528,213526,2,0
3022421,529,213526,2,0
3022422,530,213526,2,0
3022423,531,213526,2,0
3022424,532,213526,2,0
3022425,533,213526,2,0
3022426,534,213526,2,0
3022427,535,213526,2,0
3022428,536,213526,2,0
3022429,537,213526,2,0
3022430,538,213526,2,0
3022431,539,213526,2,0
3022432,522,213528,2,0
3022433,523,213528,0,0
3022434,524,213528,2,0
3022435,525,213528,0,0
3022436,526,213528,2,0
3022437,527,213528,0,0
3022438,528,213528,2,0
3022439,529,213528,0,0
3022440,530,213528,2,0
3022441,531,213528,0,0
3022442,532,213528,2,0
3022443,533,213528,0,0
3022444,534,213528,2,0
3022445,535,213528,0,0
3022446,536,213528,2,0
3022447,537,213528,0,0
3022448,538,213528,2,0
3022449,539,213528,0,0
3022450,522,213529,0,0
3022451,523,213529,4,0
3022452,524,213529,0,0
3022453,525,213529,4,0
3022454,526,213529,0,0
3022455,527,213529,4,0
3022456,528,213529,0,0
3022457,529,213529,4,0
3022458,530,213529,0,0
3022459,531,213529,4,0
3022460,532,213529,0,0
3022461,533,213529,4,0
3022462,534,213529,0,0
3022463,535,213529,4,0
3022464,536,213529,0,0
3022465,537,213529,4,0
3022466,538,213529,0,0
3022467,539,213529,4,0
3022468,522,213530,4,0
3022469,523,213530,4,0
3022470,524,213530,4,0
3022471,525,213530,4,0
3022472,526,213530,4,0
3022473,527,213530,4,0
3022474,528,213530,4,0
3022475,529,213530,4,0
3022476,530,213530,4,0
3022477,531,213530,4,0
3022478,532,213530,4,0
3022479,533,213530,4,0
3022480,534,213530,4,0
3022481,535,213530,4,0
3022482,536,213530,4,0
3022483,537,213530,4,0
3022484,538,213530,4,0
3022485,539,213530,4,0
3022486,522,213532,2,0
3022487,523,213532,2,0
3022488,524,213532,2,0
3022489,525,213532,2,0
3022490,526,213532,2,0
3022491,527,213532,2,0
3022492,528,213532,2,0
3022493,529,213532,2,0
3022494,530,213532,2,0
3022495,531,213532,0,0
3022496,532,213532,2,0
3022497,533,213532,0,0
3022498,534,213532,2,0
3022499,535,213532,0,0
3022500,536,213532,2,0
3022501,537,213532,0,0
3022502,538,213532,2,0
3022503,539,213532,0,0
3022504,522,213533,0,0
3022505,523,213533,0,0
3022506,524,213533,0,0
3022507,525,213533,0,0
3022508,526,213533,0,0
3022509,527,213533,4,0
3022510,528,213533,0,0
3022511,529,213533,4,0
3022512,530,213533,0,0
3022513,531,213533,4,0
3022514,532,213533,0,0
3022515,533,213533,4,0
3022516,534,213533,0,0
3022517,535,213533,4,0
3022518,536,213533,0,0
3022519,537,213533,4,0
3022520,538,213533,0,0
3022521,539,213533,4,0
3022522,522,213535,2,0
3022523,523,213535,2,0
3022524,524,213535,2,0
3022525,525,213535,2,0
3022526,526,213535,2,0
3022527,527,213535,2,0
3022528,528,213535,2,0
3022529,529,213535,2,0
3022530,530,213535,2,0
3022531,531,213535,0,0
3022532,532,213535,0,0
3022533,533,213535,0,0
3022534,534,213535,0,0
3022535,535,213535,0,0
3022536,536,213535,0,0
3022537,537,213535,0,0
3022538,538,213535,0,0
3022539,539,213535,0,0
3022540,522,213536,2,0
3022541,523,213536,2,0
3022542,524,213536,2,0
3022543,525,213536,2,0
3022544,526,213536,2,0
3022545,527,213536,2,0
3022546,528,213536,2,0
3022547,529,213536,2,0
3022548,530,213536,2,0
3022549,531,213536,2,0
3022550,532,213536,2,0
3022551,533,213536,2,0
3022552,534,213536,2,0
3022553,535,213536,2,0
3022554,536,213536,2,0
3022555,537,213536,0,0
3022556,538,213536,0,0
3022557,539,213536,0,0
3022558,522,213537,0,0
3022559,523,213537,0,0
3022560,524,213537,0,0
3022561,525,213537,0,0
3022562,526,213537,0,0
3022563,527,213537,0,0
3022564,528,213537,0,0
3022565,529,213537,0,0
3022566,530,213537,0,0
3022567,531,213537,4,0
3022568,532,213537,0,0
3022569,533,213537,4,0
3022570,534,213537,0,0
3022571,535,213537,4,0
3022572,536,213537,0,0
3022573,537,213537,4,0
3022574,538,213537,0,0
3022575,539,213537,4,0
3022576,522,213538,6,0
3022577,523,213538,6,0
3022578,524,213538,6,0
3022579,525,213538,6,0
3022580,526,213538,6,0
3022581,527,213538,6,0
3022582,528,213538,6,0
3022583,529,213538,6,0
3022584,530,213538,6,0
3022585,531,213538,6,0
3022586,532,213538,6,0
3022587,533,213538,6,0
3022588,534,213538,6,0
3022589,535,213538,6,0
3022590,536,213538,6,0
3022591,537,213538,6,0
3022592,538,213538,6,0
3022593,539,213538,6,0
3022594,522,213539,6,0
3022595,523,213539,6,0
3022596,524,213539,6,0
3022597,525,213539,6,0
3022598,526,213539,6,0
3022599,527,213539,6,0
3022600,528,213539,6,0
3022601,529,213539,6,0
3022602,530,213539,6,0
3022603,531,213539,6,0
3022604,532,213539,6,0
3022605,533,213539,6,0
3022606,534,213539,6,0
3022607,535,213539,6,0
3022608,536,213539,6,0
3022609,537,213539,6,0
3022610,538,213539,6,0
3022611,539,213539,6,0
3024970,522,213716,0,0
3024971,523,213716,0,0
3024972,524,213716,0,0
3024973,525,213716,0,0
3024974,526,213716,0,0
3024975,527,213716,0,0
3024976,528,213716,0,0
3024977,529,213716,0,0
3024978,530,213716,0,0
3024979,531,213716,2,0
3024980,532,213716,2,0
3024981,533,213716,2,0
3024982,534,213716,2,0
3024983,535,213716,2,0
3024984,536,213716,2,0
3024985,537,213716,2,0
3024986,538,213716,2,0
3024987,539,213716,2,0
3024988,522,213717,0,0
3024989,523,213717,0,0
3024990,524,213717,0,0
3024991,525,213717,0,0
3024992,526,213717,0,0
3024993,527,213717,0,0
3024994,528,213717,0,0
3024995,529,213717,0,0
3024996,530,213717,0,0
3024997,531,213717,4,0
3024998,532,213717,4,0
3024999,533,213717,4,0
3025000,534,213717,4,0
3025001,535,213717,4,0
3025002,536,213717,4,0
3025003,537,213717,4,0
3025004,538,213717,4,0
3025005,539,213717,4,0
3025006,522,213719,2,0
3025007,523,213719,2,0
3025008,524,213719,2,0
3025009,525,213719,2,0
3025010,526,213719,2,0
3025011,527,213719,2,0
3025012,528,213719,2,0
3025013,529,213719,2,0
3025014,530,213719,2,0
3025015,531,213719,2,0
3025016,532,213719,2,0
3025017,533,213719,2,0
3025018,534,213719,2,0
3025019,535,213719,2,0
3025020,536,213719,2,0
3025021,537,213719,2,0
3025022,538,213719,2,0
3025023,539,213719,2,0
3025024,522,213720,2,0
3025025,523,213720,2,0
3025026,524,213720,2,0
3025027,525,213720,2,0
3025028,526,213720,2,0
3025029,527,213720,2,0
3025030,528,213720,2,0
3025031,529,213720,2,0
3025032,530,213720,2,0
3025033,531,213720,2,0
3025034,532,213720,2,0
3025035,533,213720,2,0
3025036,534,213720,2,0
3025037,535,213720,2,0
3025038,536,213720,2,0
3025039,537,213720,2,0
3025040,538,213720,2,0
3025041,539,213720,2,0
3025042,522,213722,2,0
3025043,523,213722,2,0
3025044,524,213722,2,0
3025045,525,213722,2,0
3025046,526,213722,2,0
3025047,527,213722,2,0
3025048,528,213722,2,0
3025049,529,213722,2,0
3025050,530,213722,2,0
3025051,531,213722,2,0
3025052,532,213722,2,0
3025053,533,213722,2,0
3025054,534,213722,2,0
3025055,535,213722,2,0
3025056,536,213722,2,0
3025057,537,213722,2,0
3025058,538,213722,2,0
3025059,539,213722,2,0
3025060,522,213723,0,0
3025061,523,213723,0,0
3025062,524,213723,0,0
3025063,525,213723,4,0
3025064,526,213723,4,0
3025065,527,213723,4,0
3025066,528,213723,4,0
3025067,529,213723,4,0
3025068,530,213723,4,0
3025069,531,213723,0,0
3025070,532,213723,4,0
3025071,533,213723,0,0
3025072,534,213723,4,0
3025073,535,213723,0,0
3025074,536,213723,4,0
3025075,537,213723,0,0
3025076,538,213723,4,0
3025077,539,213723,0,0
3025078,522,213725,2,0
3025079,523,213725,4,0
3025080,524,213725,2,0
3025081,525,213725,4,0
3025082,526,213725,2,0
3025083,527,213725,4,0
3025084,528,213725,2,0
3025085,529,213725,4,0
3025086,530,213725,2,0
3025087,531,213725,4,0
3025088,532,213725,2,0
3025089,533,213725,4,0
3025090,534,213725,2,0
3025091,535,213725,4,0
3025092,536,213725,2,0
3025093,537,213725,4,0
3025094,538,213725,2,0
3025095,539,213725,4,0
3025096,522,213726,4,0
3025097,523,213726,0,0
3025098,524,213726,4,0
3025099,525,213726,0,0
3025100,526,213726,4,0
3025101,527,213726,0,0
3025102,528,213726,4,0
3025103,529,213726,0,0
3025104,530,213726,4,0
3025105,531,213726,0,0
3025106,532,213726,4,0
3025107,533,213726,0,0
3025108,534,213726,4,0
3025109,535,213726,0,0
3025110,536,213726,4,0
3025111,537,213726,0,0
3025112,538,213726,4,0
3025113,539,213726,0,0
3025114,522,213727,4,0
3025115,523,213727,4,0
3025116,524,213727,4,0
3025117,525,213727,4,0
3025118,526,213727,4,0
3025119,527,213727,4,0
3025120,528,213727,4,0
3025121,529,213727,4,0
3025122,530,213727,4,0
3025123,531,213727,4,0
3025124,532,213727,4,0
3025125,533,213727,4,0
3025126,534,213727,4,0
3025127,535,213727,4,0
3025128,536,213727,4,0
3025129,537,213727,4,0
3025130,538,213727,4,0
3025131,539,213727,4,0
3025132,522,213729,2,0
3025133,523,213729,2,0
3025134,524,213729,2,0
3025135,525,213729,2,0
3025136,526,213729,2,0
3025137,527,213729,2,0
3025138,528,213729,2,0
3025139,529,213729,2,0
3025140,530,213729,2,0
3025141,531,213729,0,0
3025142,532,213729,2,0
3025143,533,213729,0,0
3025144,534,213729,2,0
3025145,535,213729,0,0
3025146,536,213729,2,0
3025147,537,213729,0,0
3025148,538,213729,0,0
3025149,539,213729,0,0
3025150,522,213730,2,0
3025151,523,213730,2,0
3025152,524,213730,2,0
3025153,525,213730,2,0
3025154,526,213730,2,0
3025155,527,213730,2,0
3025156,528,213730,2,0
3025157,529,213730,2,0
3025158,530,213730,2,0
3025159,531,213730,2,0
3025160,532,213730,0,0
3025161,533,213730,2,0
3025162,534,213730,0,0
3025163,535,213730,2,0
3025164,536,213730,0,0
3025165,537,213730,2,0
3025166,538,213730,0,0
3025167,539,213730,2,0
3025168,522,213731,0,0
3025169,523,213731,0,0
3025170,524,213731,0,0
3025171,525,213731,0,0
3025172,526,213731,0,0
3025173,527,213731,0,0
3025174,528,213731,0,0
3025175,529,213731,0,0
3025176,530,213731,0,0
3025177,531,213731,4,0
3025178,532,213731,0,0
3025179,533,213731,4,0
3025180,534,213731,0,0
3025181,535,213731,4,0
3025182,536,213731,0,0
3025183,537,213731,4,0
3025184,538,213731,0,0
3025185,539,213731,2,0
3025186,522,213732,2,0
3025187,523,213732,4,0
3025188,524,213732,2,0
3025189,525,213732,4,0
3025190,526,213732,2,0
3025191,527,213732,4,0
3025192,528,213732,2,0
3025193,529,213732,4,0
3025194,530,213732,2,0
3025195,531,213732,4,0
3025196,532,213732,2,0
3025197,533,213732,4,0
3025198,534,213732,2,0
3025199,535,213732,4,0
3025200,536,213732,2,0
3025201,537,213732,4,0
3025202,538,213732,2,0
3025203,539,213732,4,0
3025204,522,213733,4,0
3025205,523,213733,2,0
3025206,524,213733,4,0
3025207,525,213733,2,0
3025208,526,213733,4,0
3025209,527,213733,2,0
3025210,528,213733,4,0
3025211,529,213733,2,0
3025212,530,213733,4,0
3025213,531,213733,2,0
3025214,532,213733,4,0
3025215,533,213733,2,0
3025216,534,213733,4,0
3025217,535,213733,2,0
3025218,536,213733,4,0
3025219,537,213733,2,0
3025220,538,213733,4,0
3025221,539,213733,2,0
3025222,522,213734,2,0
3025223,523,213734,4,0
3025224,524,213734,2,0
3025225,525,213734,4,0
3025226,526,213734,2,0
3025227,527,213734,4,0
3025228,528,213734,2,0
3025229,529,213734,4,0
3025230,530,213734,2,0
3025231,531,213734,4,0
3025232,532,213734,2,0
3025233,533,213734,4,0
3025234,534,213734,2,0
3025235,535,213734,4,0
3025236,536,213734,2,0
3025237,537,213734,4,0
3025238,538,213734,2,0
3025239,539,213734,4,0
3025240,522,213735,4,0
3025241,523,213735,2,0
3025242,524,213735,4,0
3025243,525,213735,2,0
3025244,526,213735,4,0
3025245,527,213735,2,0
3025246,528,213735,4,0
3025247,529,213735,2,0
3025248,530,213735,4,0
3025249,531,213735,2,0
3025250,532,213735,4,0
3025251,533,213735,2,0
3025252,534,213735,4,0
3025253,535,213735,2,0
3025254,536,213735,4,0
3025255,537,213735,2,0
3025256,538,213735,4,0
3025257,539,213735,2,0
3037642,522,214642,2,0
3037643,523,214642,2,0
3037644,524,214642,2,0
3037645,525,214642,2,0
3037646,526,214642,2,0
3037647,527,214642,2,0
3037648,528,214642,2,0
3037649,529,214642,2,0
3037650,530,214642,2,0
3037651,531,214642,2,0
3037652,532,214642,2,0
3037653,533,214642,2,0
3037654,534,214642,2,0
3037655,535,214642,2,0
3037656,536,214642,2,0
3037657,537,214642,2,0
3037658,538,214642,2,0
3037659,539,214642,2,0
3037660,522,214643,0,0
3037661,523,214643,4,0
3037662,524,214643,0,0
3037663,525,214643,4,0
3037664,526,214643,0,0
3037665,527,214643,4,0
3037666,528,214643,0,0
3037667,529,214643,4,0
3037668,530,214643,0,0
3037669,531,214643,4,0
3037670,532,214643,0,0
3037671,533,214643,4,0
3037672,534,214643,0,0
3037673,535,214643,4,0
3037674,536,214643,0,0
3037675,537,214643,4,0
3037676,538,214643,0,0
3037677,539,214643,4,0
3037678,522,214645,2,0
3037679,523,214645,2,0
3037680,524,214645,2,0
3037681,525,214645,2,0
3037682,526,214645,2,0
3037683,527,214645,2,0
3037684,528,214645,2,0
3037685,529,214645,2,0
3037686,530,214645,2,0
3037687,531,214645,2,0
3037688,532,214645,2,0
3037689,533,214645,2,0
3037690,534,214645,2,0
3037691,535,214645,2,0
3037692,536,214645,2,0
3037693,537,214645,2,0
3037694,538,214645,2,0
3037695,539,214645,2,0
3037696,522,214646,2,0
3037697,523,214646,2,0
3037698,524,214646,2,0
3037699,525,214646,2,0
3037700,526,214646,2,0
3037701,527,214646,2,0
3037702,528,214646,2,0
3037703,529,214646,2,0
3037704,530,214646,2,0
3037705,531,214646,2,0
3037706,532,214646,2,0
3037707,533,214646,2,0
3037708,534,214646,2,0
3037709,535,214646,2,0
3037710,536,214646,2,0
3037711,537,214646,2,0
3037712,538,214646,2,0
3037713,539,214646,2,0
3037714,522,214648,2,0
3037715,523,214648,0,0
3037716,524,214648,2,0
3037717,525,214648,0,0
3037718,526,214648,2,0
3037719,527,214648,0,0
3037720,528,214648,2,0
3037721,529,214648,0,0
3037722,530,214648,2,0
3037723,531,214648,0,0
3037724,532,214648,2,0
3037725,533,214648,0,0
3037726,534,214648,2,0
3037727,535,214648,0,0
3037728,536,214648,2,0
3037729,537,214648,0,0
3037730,538,214648,2,0
3037731,539,214648,0,0
3037732,522,214649,0,0
3037733,523,214649,4,0
3037734,524,214649,0,0
3037735,525,214649,4,0
3037736,526,214649,0,0
3037737,527,214649,4,0
3037738,528,214649,0,0
3037739,529,214649,4,0
3037740,530,214649,0,0
3037741,531,214649,4,0
3037742,532,214649,0,0
3037743,533,214649,4,0
3037744,534,214649,0,0
3037745,535,214649,4,0
3037746,536,214649,0,0
3037747,537,214649,4,0
3037748,538,214649,0,0
3037749,539,214649,4,0
3037750,522,214650,4,0
3037751,523,214650,4,0
3037752,524,214650,4,0
3037753,525,214650,4,0
3037754,526,214650,4,0
3037755,527,214650,4,0
3037756,528,214650,4,0
3037757,529,214650,4,0
3037758,530,214650,4,0
3037759,531,214650,4,0
3037760,532,214650,4,0
3037761,533,214650,4,0
3037762,534,214650,4,0
3037763,535,214650,4,0
3037764,536,214650,4,0
3037765,537,214650,4,0
3037766,538,214650,4,0
3037767,539,214650,4,0
3037768,522,214652,2,0
3037769,523,214652,2,0
3037770,524,214652,2,0
3037771,525,214652,2,0
3037772,526,214652,2,0
3037773,527,214652,2,0
3037774,528,214652,2,0
3037775,529,214652,2,0
3037776,530,214652,2,0
3037777,531,214652,0,0
3037778,532,214652,2,0
3037779,533,214652,0,0
3037780,534,214652,2,0
3037781,535,214652,0,0
3037782,536,214652,2,0
3037783,537,214652,0,0
3037784,538,214652,2,0
3037785,539,214652,0,0
3037786,522,214653,0,0
3037787,523,214653,0,0
3037788,524,214653,0,0
3037789,525,214653,0,0
3037790,526,214653,0,0
3037791,527,214653,4,0
3037792,528,214653,0,0
3037793,529,214653,4,0
3037794,530,214653,0,0
3037795,531,214653,4,0
3037796,532,214653,0,0
3037797,533,214653,4,0
3037798,534,214653,0,0
3037799,535,214653,4,0
3037800,536,214653,0,0
3037801,537,214653,4,0
3037802,538,214653,0,0
3037803,539,214653,4,0
3037804,522,214655,2,0
3037805,523,214655,2,0
3037806,524,214655,2,0
3037807,525,214655,2,0
3037808,526,214655,2,0
3037809,527,214655,2,0
3037810,528,214655,2,0
3037811,529,214655,2,0
3037812,530,214655,2,0
3037813,531,214655,0,0
3037814,532,214655,0,0
3037815,533,214655,0,0
3037816,534,214655,0,0
3037817,535,214655,0,0
3037818,536,214655,0,0
3037819,537,214655,0,0
3037820,538,214655,0,0
3037821,539,214655,0,0
3037822,522,214656,2,0
3037823,523,214656,2,0
3037824,524,214656,2,0
3037825,525,214656,2,0
3037826,526,214656,2,0
3037827,527,214656,2,0
3037828,528,214656,2,0
3037829,529,214656,2,0
3037830,530,214656,2,0
3037831,531,214656,2,0
3037832,532,214656,2,0
3037833,533,214656,2,0
3037834,534,214656,2,0
3037835,535,214656,2,0
3037836,536,214656,2,0
3037837,537,214656,0,0
3037838,538,214656,0,0
3037839,539,214656,0,0
3037840,522,214657,0,0
3037841,523,214657,0,0
3037842,524,214657,0,0
3037843,525,214657,0,0
3037844,526,214657,0,0
3037845,527,214657,0,0
3037846,528,214657,0,0
3037847,529,214657,0,0
3037848,530,214657,0,0
3037849,531,214657,4,0
3037850,532,214657,0,0
3037851,533,214657,4,0
3037852,534,214657,0,0
3037853,535,214657,4,0
3037854,536,214657,0,0
3037855,537,214657,4,0
3037856,538,214657,0,0
3037857,539,214657,4,0
3037858,522,214658,6,0
3037859,523,214658,6,0
3037860,524,214658,6,0
3037861,525,214658,6,0
3037862,526,214658,6,0
3037863,527,214658,6,0
3037864,528,214658,6,0
3037865,529,214658,6,0
3037866,530,214658,6,0
3037867,531,214658,6,0
3037868,532,214658,6,0
3037869,533,214658,6,0
3037870,534,214658,6,0
3037871,535,214658,6,0
3037872,536,214658,6,0
3037873,537,214658,6,0
3037874,538,214658,6,0
3037875,539,214658,6,0
3037876,522,214659,6,0
3037877,523,214659,6,0
3037878,524,214659,6,0
3037879,525,214659,6,0
3037880,526,214659,6,0
3037881,527,214659,6,0
3037882,528,214659,6,0
3037883,529,214659,6,0
3037884,530,214659,6,0
3037885,531,214659,6,0
3037886,532,214659,6,0
